roll,pitch,heading,in_motion,is_rotating,Computer,Pillow,Plant,Hat,Nothing
-0.1,1.46,-3.09,0,0,1,0,0,0,0
1.39,1.94,-1.77,0,0,1,0,0,0,0
3.58,3.34,-2.24,0,0,1,0,0,0,0
5.46,5.03,-2.78,0,0,1,0,0,0,0
4.11,6.04,-5.66,0,0,1,0,0,0,0
0.63,6.41,-9.41,0,1,1,0,0,0,0
-2.85,6.18,-12.23,0,1,1,0,0,0,0
-4.3,5.77,-12.79,0,1,1,0,0,0,0
-3.32,4.23,-14.26,0,1,1,0,0,0,0
-0.39,3.91,-31.47,0,1,0,0,0,0,1
-0.53,5.33,-31.21,0,1,0,0,0,0,1
1.26,5.82,-32.38,0,1,0,0,0,0,1
2.07,5.2,-32.33,0,1,0,0,0,0,1
1.83,4.88,-33.24,0,1,0,0,0,0,1
1.3,5.24,-34.52,0,1,0,0,0,0,1
1.62,5.44,-35.51,0,1,0,0,0,0,1
3.24,5.2,-36.5,0,1,0,0,0,0,1
3.7,4.71,-36.99,0,1,0,0,0,0,1
2.76,4.43,-37.71,0,1,0,0,0,0,1
2.3,4.98,-38.0,0,1,0,0,0,0,1
2.31,5.01,-38.78,0,1,0,0,0,0,1
1.37,5.32,-40.28,0,1,0,0,0,0,1
0.46,7.67,-41.48,0,1,0,0,0,0,1
0.01,11.87,-40.42,0,1,0,0,0,0,1
-1.74,13.83,-40.44,0,1,0,0,0,0,1
-2.36,14.07,-42.39,0,1,0,0,0,0,1
-0.59,11.67,-42.74,0,1,0,0,0,0,1
1.15,9.56,-43.16,0,1,0,0,0,0,1
1.92,8.71,-44.12,0,1,0,0,0,0,1
2.52,8.89,-44.08,0,1,0,0,0,0,1
2.67,9.57,-43.42,0,1,0,0,0,0,1
2.56,10.32,-42.64,0,1,0,0,0,0,1
3.15,10.64,-42.42,0,1,0,0,0,0,1
3.53,10.71,-42.41,0,1,0,0,0,0,1
4.03,10.32,-41.95,0,1,0,0,0,0,1
3.62,9.3,-42.21,0,1,0,0,0,0,1
2.87,8.08,-42.24,0,1,0,0,0,0,1
1.36,7.47,-42.75,0,1,0,0,0,0,1
0.23,7.8,-42.04,0,1,0,0,0,0,1
-0.8,8.3,-41.93,0,1,0,0,0,0,1
-0.8,8.53,-41.99,0,1,0,1,0,0,0
-0.4,8.39,-41.48,0,1,0,1,0,0,0
0.19,7.86,-41.48,0,1,0,1,0,0,0
0.49,6.72,-40.57,0,1,0,1,0,0,0
-0.17,3.29,-41.48,0,1,0,1,0,0,0
-1.5,-2.51,-41.28,0,1,0,1,0,0,0
-2.62,-5.85,-41.85,0,1,0,1,0,0,0
-3.0,-6.59,-42.2,0,1,0,1,0,0,0
-3.13,-5.89,-42.57,0,1,0,1,0,0,0
-3.07,-5.16,-42.49,0,1,0,1,0,0,0
-2.9,-4.99,-42.4,0,0,0,1,0,0,0
-2.59,-4.93,-41.82,0,0,0,1,0,0,0
-2.05,-4.96,-41.84,0,1,0,1,0,0,0
-1.89,-5.03,-41.43,0,0,0,1,0,0,0
-1.48,-4.64,-41.31,0,0,0,1,0,0,0
-1.64,-3.55,-39.81,0,1,0,1,0,0,0
-2.39,-2.01,-38.0,0,0,0,1,0,0,0
-3.14,-1.39,-39.04,0,0,0,1,0,0,0
-4.32,-1.86,-39.34,0,1,0,1,0,0,0
-3.34,-2.83,-40.02,0,1,0,1,0,0,0
-1.65,-3.64,-40.52,0,1,0,1,0,0,0
-0.22,-3.53,-42.44,0,0,0,1,0,0,0
1.39,-2.55,-42.21,0,0,0,1,0,0,0
2.59,-1.26,-41.79,0,0,0,1,0,0,0
2.64,-0.04,-40.14,0,0,0,1,0,0,0
0.54,0.62,-40.26,0,1,0,1,0,0,0
0.3,0.32,-43.12,0,0,0,1,0,0,0
2.97,0.39,-44.87,0,0,0,1,0,0,0
5.96,0.28,-45.46,0,0,0,1,0,0,0
7.76,-0.05,-45.01,0,1,0,1,0,0,0
9.01,-0.69,-45.12,0,1,0,1,0,0,0
8.65,-1.0,-44.54,0,0,0,1,0,0,0
6.81,-0.93,-44.33,0,1,0,1,0,0,0
3.92,-0.5,-44.27,0,1,0,1,0,0,0
1.9,0.21,-44.72,0,1,0,1,0,0,0
1.5,1.12,-42.65,0,0,0,1,0,0,0
1.39,1.72,-40.83,0,1,0,1,0,0,0
1.65,1.93,-42.61,0,0,0,1,0,0,0
2.22,1.73,-43.28,0,0,0,1,0,0,0
2.66,1.42,-43.2,0,0,0,1,0,0,0
2.95,1.17,-43.72,0,1,0,1,0,0,0
2.83,1.15,-43.16,0,0,0,1,0,0,0
3.02,1.13,-43.25,0,1,0,1,0,0,0
3.35,1.1,-44.42,0,0,0,1,0,0,0
3.65,0.98,-44.26,0,0,0,1,0,0,0
3.71,0.79,-43.95,0,1,0,1,0,0,0
3.49,0.56,-44.43,0,1,0,1,0,0,0
3.34,0.56,-43.95,0,1,0,1,0,0,0
3.92,0.83,-44.16,0,1,0,1,0,0,0
4.4,1.3,-43.58,0,1,0,1,0,0,0
4.63,1.47,-43.47,0,1,0,1,0,0,0
4.82,1.36,-43.06,0,0,0,1,0,0,0
4.88,1.21,-42.77,0,0,0,1,0,0,0
4.53,1.11,-43.03,0,0,0,1,0,0,0
4.13,1.13,-42.94,0,0,0,1,0,0,0
4.23,1.18,-42.76,0,1,0,1,0,0,0
4.55,1.22,-43.12,0,0,0,1,0,0,0
4.63,1.15,-43.34,0,0,0,1,0,0,0
4.55,1.09,-43.0,0,1,0,1,0,0,0
4.1,0.99,-42.39,0,0,0,1,0,0,0
4.1,0.84,-41.55,0,1,0,1,0,0,0
4.27,0.71,-41.53,0,1,0,1,0,0,0
4.33,0.65,-43.31,0,0,0,1,0,0,0
4.08,0.62,-42.88,0,0,0,1,0,0,0
3.83,0.72,-42.91,0,0,0,1,0,0,0
3.94,0.86,-42.37,0,0,0,1,0,0,0
4.26,0.99,-42.55,0,0,0,1,0,0,0
4.54,1.0,-42.8,0,0,0,1,0,0,0
4.68,0.94,-42.49,0,0,0,1,0,0,0
4.73,0.99,-42.28,0,0,0,1,0,0,0
4.91,1.1,-42.79,0,0,0,1,0,0,0
4.93,1.18,-43.04,0,0,0,1,0,0,0
4.86,1.2,-42.07,0,0,0,1,0,0,0
4.92,1.21,-41.63,0,0,0,1,0,0,0
5.08,1.1,-41.7,0,0,0,1,0,0,0
4.92,0.85,-41.73,0,1,0,1,0,0,0
4.69,0.82,-42.59,0,0,0,1,0,0,0
4.92,0.75,-42.7,0,1,0,1,0,0,0
4.89,0.6,-42.27,0,0,0,1,0,0,0
4.93,0.37,-42.1,0,1,0,1,0,0,0
4.81,0.34,-43.18,0,0,0,1,0,0,0
4.83,0.42,-43.54,0,0,0,1,0,0,0
4.82,0.59,-43.01,0,0,0,1,0,0,0
4.97,0.63,-43.78,0,0,0,1,0,0,0
5.05,0.64,-42.25,0,0,0,1,0,0,0
4.98,0.7,-41.73,0,0,0,1,0,0,0
4.9,0.74,-42.06,0,0,0,1,0,0,0
5.1,0.81,-42.45,0,0,0,1,0,0,0
5.23,0.88,-43.08,0,0,0,1,0,0,0
5.1,0.8,-42.42,0,0,0,1,0,0,0
4.94,0.73,-42.78,0,0,0,1,0,0,0
4.93,0.69,-41.94,0,0,0,1,0,0,0
5.01,0.47,-43.32,0,0,0,1,0,0,0
5.16,0.26,-43.29,0,0,0,1,0,0,0
5.21,0.2,-43.17,0,0,0,1,0,0,0
4.94,0.25,-43.18,0,0,0,1,0,0,0
4.76,0.49,-42.48,0,0,0,1,0,0,0
4.74,0.71,-41.64,0,0,0,1,0,0,0
4.66,0.82,-42.3,0,0,0,1,0,0,0
4.64,0.86,-42.96,0,0,0,1,0,0,0
4.58,0.9,-42.78,0,0,0,1,0,0,0
4.59,0.89,-43.32,0,0,0,1,0,0,0
4.7,0.91,-42.39,0,0,0,1,0,0,0
4.83,0.9,-42.17,0,0,0,1,0,0,0
4.86,0.82,-43.24,0,0,0,1,0,0,0
4.73,0.72,-43.57,0,0,0,1,0,0,0
4.54,0.72,-43.86,0,0,0,1,0,0,0
4.55,0.73,-43.42,0,0,0,1,0,0,0
5.01,0.66,-42.66,0,0,0,1,0,0,0
5.12,0.53,-43.57,0,0,0,1,0,0,0
5.08,0.44,-43.39,0,0,0,1,0,0,0
4.81,0.46,-43.32,0,0,0,1,0,0,0
4.58,0.68,-42.33,0,0,0,1,0,0,0
4.53,0.81,-43.61,0,0,0,1,0,0,0
5.0,0.9,-43.41,0,0,0,1,0,0,0
5.18,0.96,-42.24,0,0,0,1,0,0,0
5.22,0.98,-42.04,0,0,0,1,0,0,0
5.2,1.06,-41.58,0,0,0,1,0,0,0
5.35,1.2,-41.27,0,0,0,1,0,0,0
5.4,1.27,-40.82,0,0,0,1,0,0,0
5.27,1.2,-41.79,0,0,0,1,0,0,0
5.07,1.06,-41.49,0,0,0,1,0,0,0
4.92,0.85,-41.79,0,0,0,1,0,0,0
5.06,0.67,-42.12,0,0,0,1,0,0,0
5.04,0.46,-42.12,0,0,0,1,0,0,0
4.93,0.39,-42.26,0,0,0,1,0,0,0
4.85,0.47,-42.94,0,0,0,1,0,0,0
4.98,0.65,-42.99,0,0,0,1,0,0,0
4.94,0.88,-42.86,0,0,0,1,0,0,0
4.81,1.11,-42.49,0,0,0,1,0,0,0
4.81,1.25,-42.71,0,0,0,1,0,0,0
4.83,1.21,-42.58,0,0,0,1,0,0,0
4.67,0.97,-42.84,0,0,0,1,0,0,0
4.6,0.9,-42.88,0,0,0,1,0,0,0
4.84,1.0,-42.95,0,0,0,1,0,0,0
5.18,1.18,-42.44,0,0,0,1,0,0,0
5.25,1.2,-42.39,0,0,0,1,0,0,0
5.08,1.13,-42.41,0,0,0,1,0,0,0
4.86,1.03,-42.69,0,0,0,1,0,0,0
4.84,0.93,-42.9,0,0,0,1,0,0,0
5.03,0.91,-42.55,0,0,0,1,0,0,0
4.98,0.94,-41.48,0,0,0,1,0,0,0
5.01,0.92,-41.3,0,0,0,1,0,0,0
5.08,0.84,-40.78,0,0,0,1,0,0,0
5.07,0.79,-41.71,0,0,0,1,0,0,0
4.78,0.82,-42.59,0,0,0,1,0,0,0
4.53,0.94,-42.54,0,0,0,1,0,0,0
4.62,1.02,-43.14,0,0,0,1,0,0,0
4.67,0.94,-41.96,0,0,0,1,0,0,0
4.77,0.8,-42.4,0,0,0,1,0,0,0
4.79,0.77,-42.45,0,0,0,1,0,0,0
4.92,0.85,-42.74,0,0,0,1,0,0,0
5.04,0.84,-43.0,0,0,0,1,0,0,0
5.01,0.82,-42.12,0,0,0,1,0,0,0
4.8,0.8,-42.17,0,0,0,1,0,0,0
4.68,0.8,-43.18,0,0,0,1,0,0,0
4.79,0.79,-43.21,0,0,0,1,0,0,0
4.88,0.89,-43.32,0,0,0,1,0,0,0
4.86,0.92,-42.76,0,0,0,1,0,0,0
4.98,0.85,-42.9,0,0,0,1,0,0,0
5.15,0.73,-42.52,0,0,0,1,0,0,0
4.97,0.67,-43.13,0,0,0,1,0,0,0
4.9,0.74,-43.14,0,0,0,1,0,0,0
4.82,0.84,-42.83,0,0,0,1,0,0,0
4.86,0.87,-42.88,0,0,0,1,0,0,0
4.89,0.81,-43.33,0,0,0,1,0,0,0
4.87,0.72,-42.39,0,0,0,1,0,0,0
4.69,0.64,-42.77,0,0,0,1,0,0,0
4.73,0.64,-42.16,0,0,0,1,0,0,0
4.93,0.66,-42.82,0,0,0,1,0,0,0
4.96,0.6,-42.32,0,0,0,1,0,0,0
4.88,0.47,-41.8,0,0,0,1,0,0,0
4.86,0.4,-41.22,0,0,0,1,0,0,0
4.72,0.45,-41.94,0,0,0,1,0,0,0
4.73,0.41,-41.18,0,0,0,1,0,0,0
4.63,0.39,-41.87,0,0,0,1,0,0,0
4.4,0.35,-43.26,0,0,0,1,0,0,0
4.12,0.4,-42.45,0,0,0,1,0,0,0
4.21,0.58,-42.59,0,0,0,1,0,0,0
4.28,0.78,-42.29,0,0,0,1,0,0,0
4.43,0.94,-42.58,0,0,0,1,0,0,0
4.62,0.95,-42.81,0,0,0,1,0,0,0
4.57,0.89,-42.18,0,0,0,1,0,0,0
4.36,0.79,-42.71,0,0,0,1,0,0,0
4.43,0.75,-42.56,0,0,0,1,0,0,0
4.63,0.73,-42.57,0,0,0,1,0,0,0
4.59,0.7,-43.21,0,0,0,1,0,0,0
4.54,0.62,-43.42,0,0,0,1,0,0,0
4.54,0.54,-42.7,0,0,0,1,0,0,0
4.59,0.56,-42.3,0,0,0,1,0,0,0
4.48,0.61,-42.64,0,0,0,1,0,0,0
4.55,0.58,-43.18,0,0,0,1,0,0,0
4.77,0.5,-42.34,0,0,0,1,0,0,0
4.87,0.45,-43.46,0,0,0,1,0,0,0
4.52,0.51,-42.19,0,0,0,1,0,0,0
4.3,0.7,-42.06,0,0,0,1,0,0,0
4.42,0.83,-42.23,0,0,0,1,0,0,0
4.41,0.93,-42.4,0,0,0,1,0,0,0
4.48,0.94,-42.81,0,0,0,1,0,0,0
4.61,0.93,-42.18,0,0,0,1,0,0,0
4.81,0.93,-41.95,0,0,0,1,0,0,0
4.91,0.93,-42.99,0,0,0,1,0,0,0
4.8,0.86,-42.6,0,0,0,1,0,0,0
4.53,0.76,-43.3,0,0,0,1,0,0,0
4.47,0.67,-43.39,0,0,0,1,0,0,0
4.5,0.7,-43.71,0,0,0,1,0,0,0
4.48,0.78,-43.36,0,0,0,1,0,0,0
4.3,0.88,-42.47,0,0,0,1,0,0,0
4.39,0.81,-43.51,0,0,0,1,0,0,0
4.42,0.65,-43.78,0,0,0,1,0,0,0
4.48,0.61,-43.73,0,0,0,1,0,0,0
4.14,0.63,-43.2,0,0,0,1,0,0,0
4.07,0.79,-43.15,0,0,0,1,0,0,0
4.18,0.94,-42.74,0,0,0,1,0,0,0
4.24,0.98,-41.95,0,0,0,1,0,0,0
4.35,0.95,-42.13,0,0,0,1,0,0,0
4.34,0.91,-43.0,0,0,0,1,0,0,0
4.47,0.91,-43.13,0,0,0,1,0,0,0
4.66,0.97,-42.66,0,0,0,1,0,0,0
4.62,0.98,-42.42,0,0,0,1,0,0,0
4.45,0.92,-42.9,0,0,0,1,0,0,0
4.45,0.83,-43.51,0,0,0,1,0,0,0
4.48,0.75,-43.23,0,0,0,1,0,0,0
4.48,0.72,-41.84,0,0,0,1,0,0,0
4.49,0.79,-41.66,0,0,0,1,0,0,0
4.38,0.86,-42.0,0,0,0,1,0,0,0
4.45,0.77,-42.93,0,0,0,1,0,0,0
4.58,0.64,-43.1,0,0,0,1,0,0,0
4.5,0.55,-42.68,0,0,0,1,0,0,0
4.28,0.61,-41.39,0,0,0,1,0,0,0
4.19,0.77,-42.55,0,0,0,1,0,0,0
4.24,0.86,-41.64,0,0,0,1,0,0,0
4.23,0.86,-41.63,0,0,0,1,0,0,0
4.29,0.88,-42.42,0,0,0,1,0,0,0
4.31,0.88,-42.23,0,0,0,1,0,0,0
4.49,0.94,-41.54,0,0,0,1,0,0,0
4.65,1.05,-40.74,0,0,0,1,0,0,0
4.65,0.99,-40.83,0,0,0,1,0,0,0
4.96,0.75,-41.88,0,0,0,1,0,0,0
5.03,0.28,-42.61,0,0,0,1,0,0,0
4.59,-0.19,-42.7,0,0,0,1,0,0,0
4.11,-0.44,-43.25,0,0,0,1,0,0,0
3.75,-0.54,-43.1,0,0,0,1,0,0,0
4.09,-0.65,-43.43,0,0,0,1,0,0,0
4.27,-0.83,-43.42,0,0,0,1,0,0,0
4.17,-1.0,-42.0,0,0,0,1,0,0,0
