roll,pitch,heading,in_motion,is_rotating,Computer,Pillow,Plant,Hat,Nothing
-9.35,1.73,6.56,0,1,1,0,0,0,0
-9.22,2.11,3.64,0,1,1,0,0,0,0
-6.87,3.89,4.05,0,1,1,0,0,0,0
-2.52,4.57,5.52,0,1,1,0,0,0,0
1.66,4.1,6.68,0,1,1,0,0,0,0
1.95,3.69,5.06,0,1,1,0,0,0,0
0.98,4.41,3.2,0,1,1,0,0,0,0
-0.14,5.94,1.0,0,1,1,0,0,0,0
-0.39,7.43,-0.59,0,1,1,0,0,0,0
-0.51,8.61,-1.27,0,1,1,0,0,0,0
-1.37,8.17,-1.46,0,1,1,0,0,0,0
-4.03,7.45,-3.47,0,1,1,0,0,0,0
-5.5,6.59,-4.92,0,1,1,0,0,0,0
-5.09,4.74,-4.65,0,1,1,0,0,0,0
-3.69,2.87,-3.89,0,1,1,0,0,0,0
-2.93,2.68,-3.41,0,1,1,0,0,0,0
-2.97,3.54,-3.01,0,1,1,0,0,0,0
-3.24,4.46,-2.93,0,1,1,0,0,0,0
-2.92,4.89,-1.89,0,1,1,0,0,0,0
-2.73,5.32,-2.15,0,1,1,0,0,0,0
-3.35,5.65,-2.74,0,1,1,0,0,0,0
-4.24,5.28,-2.83,0,1,1,0,0,0,0
-5.22,4.69,-3.68,0,1,1,0,0,0,0
-5.39,4.05,-3.58,0,1,1,0,0,0,0
-5.7,3.35,-3.82,0,1,1,0,0,0,0
-5.84,3.0,-4.46,0,1,1,0,0,0,0
-5.79,2.96,-4.48,0,1,1,0,0,0,0
-5.86,3.05,-3.89,0,1,1,0,0,0,0
-5.53,3.41,-4.22,0,1,1,0,0,0,0
-4.64,3.66,-3.56,0,1,1,0,0,0,0
-3.94,3.87,-3.49,0,1,1,0,0,0,0
-3.57,4.26,-3.33,0,1,1,0,0,0,0
-3.72,4.57,-3.11,0,1,1,0,0,0,0
-3.97,4.61,-3.12,0,1,1,0,0,0,0
-4.69,4.2,-3.48,0,1,1,0,0,0,0
-4.99,3.83,-3.79,0,1,1,0,0,0,0
-4.91,3.51,-3.79,0,1,1,0,0,0,0
-4.22,3.24,-3.39,0,1,1,0,0,0,0
-4.16,3.08,-3.07,0,1,1,0,0,0,0
-4.54,3.06,-3.4,0,1,1,0,0,0,0
-5.0,3.3,-3.58,0,1,1,0,0,0,0
-3.93,3.23,-1.47,0,0,1,0,0,0,0
-3.88,2.97,-1.74,0,0,1,0,0,0,0
-4.07,2.64,-2.07,0,1,1,0,0,0,0
-4.11,2.4,-1.78,0,0,1,0,0,0,0
-3.99,2.3,-1.4,0,0,1,0,0,0,0
-4.08,2.72,0.66,0,0,1,0,0,0,0
-4.13,3.31,-0.75,0,0,1,0,0,0,0
-3.19,1.73,-0.86,0,0,1,0,0,0,0
-1.92,0.99,-2.18,0,1,1,0,0,0,0
-2.59,1.71,-3.56,0,0,1,0,0,0,0
-6.39,2.41,-6.19,0,1,1,0,0,0,0
-9.71,2.39,-5.96,0,0,1,0,0,0,0
-10.23,2.44,-6.86,0,1,1,0,0,0,0
-8.97,2.31,-7.41,0,1,1,0,0,0,0
-8.03,2.13,-8.25,0,1,1,0,0,0,0
-6.49,2.62,-9.18,0,1,1,0,0,0,0
-4.91,2.91,-10.21,0,1,1,0,0,0,0
-3.82,3.0,-9.92,0,1,1,0,0,0,0
-4.7,2.52,-12.69,0,1,1,0,0,0,0
-6.75,0.81,-31.22,0,1,0,0,0,0,1
-6.36,1.31,-32.14,0,1,0,0,0,0,1
-5.09,2.43,-32.15,0,1,0,0,0,0,1
-5.12,3.46,-32.24,0,1,0,0,0,0,1
-5.73,4.19,-32.58,0,1,0,0,0,0,1
-6.35,3.78,-33.61,0,1,0,0,0,0,1
-6.8,3.21,-34.69,0,1,0,0,0,0,1
-4.78,3.77,-34.62,0,1,0,0,0,0,1
-3.66,4.24,-35.87,0,1,0,0,0,0,1
-4.5,4.38,-37.05,0,1,0,0,0,0,1
-3.75,4.21,-38.63,0,1,0,0,0,0,1
-4.37,3.97,-38.99,0,1,0,0,0,0,1
-3.23,2.09,-39.77,0,1,0,0,0,0,1
-2.78,1.66,-39.53,0,1,0,0,0,0,1
-3.26,2.09,-39.45,0,1,0,0,0,0,1
-2.24,3.36,-39.1,0,1,0,0,0,0,1
-1.7,3.68,-38.43,0,1,0,0,0,0,1
-1.32,2.76,-39.4,0,1,0,0,0,0,1
-2.62,1.95,-40.1,0,1,0,0,0,0,1
-4.05,2.01,-40.38,0,1,0,0,0,0,1
-5.17,2.38,-40.68,0,1,0,0,0,0,1
-6.15,2.48,-40.9,0,1,0,0,0,0,1
-5.22,3.42,-40.53,0,1,0,0,0,0,1
-2.84,3.73,-39.95,0,1,0,0,0,0,1
-1.81,4.38,-39.61,0,1,0,0,0,0,1
-2.13,4.85,-39.84,0,1,0,0,0,0,1
-2.09,5.08,-40.42,0,1,0,0,0,0,1
-2.32,5.14,-40.7,0,1,0,0,0,0,1
-2.18,5.09,-40.77,0,1,0,0,0,0,1
-2.38,4.88,-41.13,0,1,0,0,0,0,1
-3.35,4.75,-41.22,0,1,0,1,0,0,0
-3.66,4.5,-41.16,0,1,0,1,0,0,0
-2.82,4.39,-41.13,0,1,0,1,0,0,0
-2.01,3.82,-40.67,0,1,0,1,0,0,0
-2.23,3.46,-40.91,0,1,0,1,0,0,0
-2.69,3.39,-40.92,0,1,0,1,0,0,0
-3.11,3.34,-40.95,0,1,0,1,0,0,0
-3.11,3.35,-40.99,0,1,0,1,0,0,0
-3.21,3.35,-40.56,0,1,0,1,0,0,0
-3.62,3.29,-40.27,0,1,0,1,0,0,0
-4.42,3.32,-40.33,0,1,0,1,0,0,0
-4.52,3.28,-37.75,0,0,0,1,0,0,0
-3.89,3.1,-37.74,0,0,0,1,0,0,0
-3.56,2.96,-37.69,0,0,0,1,0,0,0
-3.7,3.02,-37.56,0,0,0,1,0,0,0
-4.09,3.34,-36.74,0,0,0,1,0,0,0
-4.3,3.52,-37.29,0,0,0,1,0,0,0
-4.34,3.56,-36.63,0,0,0,1,0,0,0
-4.37,3.56,-36.22,0,0,0,1,0,0,0
-4.34,3.5,-36.64,0,0,0,1,0,0,0
-3.94,3.47,-36.57,0,0,0,1,0,0,0
-3.26,3.47,-36.35,0,0,0,1,0,0,0
-3.06,3.31,-35.82,0,0,0,1,0,0,0
-3.51,3.0,-36.4,0,0,0,1,0,0,0
-3.84,2.77,-36.37,0,0,0,1,0,0,0
-3.96,2.51,-36.69,0,0,0,1,0,0,0
-4.7,2.54,-37.42,0,0,0,1,0,0,0
-5.15,2.66,-37.37,0,0,0,1,0,0,0
-5.07,2.65,-37.78,0,0,0,1,0,0,0
-4.32,3.13,-38.02,0,0,0,1,0,0,0
-4.45,3.67,-36.42,0,0,0,1,0,0,0
-4.88,3.48,-36.16,0,0,0,1,0,0,0
-5.17,3.0,-36.96,0,0,0,1,0,0,0
-5.03,2.84,-38.05,0,0,0,1,0,0,0
-4.55,3.16,-38.4,0,0,0,1,0,0,0
-4.58,4.01,-40.13,0,0,0,1,0,0,0
-4.06,7.81,-40.09,0,0,0,1,0,0,0
-3.1,11.61,-38.82,0,0,0,1,0,0,0
-4.07,14.63,-42.02,0,1,0,1,0,0,0
-4.1,14.08,-42.85,0,1,0,1,0,0,0
-4.15,13.87,-42.48,0,1,0,1,0,0,0
-3.86,13.99,-42.32,0,1,0,1,0,0,0
-3.32,14.18,-42.26,0,1,0,1,0,0,0
-3.65,13.89,-42.32,0,1,0,1,0,0,0
-3.75,13.46,-42.29,0,1,0,1,0,0,0
-4.04,13.33,-42.78,0,1,0,1,0,0,0
-4.24,13.59,-43.42,0,0,0,1,0,0,0
-4.11,13.69,-44.25,0,1,0,1,0,0,0
-4.24,13.8,-44.59,0,1,0,1,0,0,0
-4.08,13.75,-44.14,0,1,0,1,0,0,0
-3.99,13.86,-44.18,0,1,0,1,0,0,0
-3.86,14.01,-44.01,0,1,0,1,0,0,0
-3.75,14.1,-42.09,0,0,0,1,0,0,0
-3.73,13.83,-42.9,0,0,0,1,0,0,0
-3.82,13.81,-42.18,0,0,0,1,0,0,0
-3.8,13.69,-42.39,0,0,0,1,0,0,0
-3.77,13.63,-42.06,0,1,0,1,0,0,0
-3.75,12.63,-42.28,0,0,0,1,0,0,0
-3.63,10.95,-46.06,0,0,0,1,0,0,0
-3.88,11.96,-46.79,0,0,0,1,0,0,0
-4.23,14.18,-45.86,0,0,0,1,0,0,0
-4.53,14.16,-42.31,0,1,0,1,0,0,0
-4.68,10.61,-45.45,0,0,0,1,0,0,0
-5.3,8.96,-43.8,0,0,0,1,0,0,0
-6.48,9.0,-41.36,0,0,0,1,0,0,0
-5.47,6.26,-39.73,0,0,0,1,0,0,0
-3.87,2.5,-39.38,0,0,0,1,0,0,0
-4.0,-0.01,-39.47,0,1,0,1,0,0,0
-3.71,-1.84,-40.04,0,1,0,1,0,0,0
-3.68,-2.93,-40.28,0,1,0,1,0,0,0
-3.88,-3.3,-40.13,0,1,0,1,0,0,0
-4.07,-3.16,-40.14,0,1,0,1,0,0,0
-3.87,-2.84,-39.1,0,1,0,1,0,0,0
-3.65,-2.47,-38.91,0,1,0,1,0,0,0
-3.39,-1.97,-39.55,0,1,0,1,0,0,0
-3.14,-1.55,-39.04,0,1,0,1,0,0,0
-2.96,-1.12,-38.27,0,1,0,1,0,0,0
-2.77,-0.96,-38.38,0,1,0,1,0,0,0
-2.68,-1.04,-38.6,0,1,0,1,0,0,0
-2.64,-1.15,-38.74,0,1,0,1,0,0,0
-2.57,-1.3,-38.85,0,1,0,1,0,0,0
-2.64,-1.36,-38.51,0,1,0,1,0,0,0
-2.9,-1.37,-38.51,0,1,0,1,0,0,0
-3.05,-1.4,-38.75,0,1,0,1,0,0,0
-3.13,-1.6,-38.95,0,1,0,1,0,0,0
-3.25,-1.99,-39.32,0,1,0,1,0,0,0
-3.4,-2.11,-38.94,0,1,0,1,0,0,0
-3.39,-2.03,-38.83,0,1,0,1,0,0,0
-3.23,-1.81,-38.56,0,1,0,1,0,0,0
-3.06,-1.64,-39.47,0,0,0,1,0,0,0
-3.1,-1.58,-38.94,0,0,0,1,0,0,0
-3.23,-1.64,-39.42,0,0,0,1,0,0,0
-3.51,-1.58,-39.48,0,1,0,1,0,0,0
-3.36,-1.64,-39.53,0,1,0,1,0,0,0
-3.18,-1.81,-39.49,0,1,0,1,0,0,0
-2.86,-1.87,-40.25,0,0,0,1,0,0,0
-2.88,-1.85,-39.12,0,0,0,1,0,0,0
-2.79,-1.81,-39.29,0,0,0,1,0,0,0
-2.94,-1.77,-38.34,0,0,0,1,0,0,0
-2.76,-1.71,-38.42,0,0,0,1,0,0,0
-2.71,-1.72,-38.49,0,1,0,1,0,0,0
-2.68,-1.88,-38.8,0,0,0,1,0,0,0
-2.81,-2.0,-39.42,0,0,0,1,0,0,0
-3.11,-1.91,-38.68,0,0,0,1,0,0,0
-3.17,-1.88,-39.18,0,0,0,1,0,0,0
-3.11,-1.83,-38.33,0,0,0,1,0,0,0
-3.03,-1.95,-38.48,0,0,0,1,0,0,0
-2.96,-2.05,-39.28,0,0,0,1,0,0,0
-3.04,-1.95,-38.35,0,0,0,1,0,0,0
-3.16,-1.85,-39.14,0,0,0,1,0,0,0
-3.09,-1.86,-39.06,0,0,0,1,0,0,0
-2.91,-1.83,-38.35,0,0,0,1,0,0,0
-3.42,-1.75,-38.32,0,0,0,1,0,0,0
-3.38,-1.14,-37.13,0,0,0,1,0,0,0
-2.62,-0.14,-36.09,0,0,0,1,0,0,0
-2.45,0.44,-34.65,0,1,0,1,0,0,0
-3.74,-1.27,-34.53,0,1,0,1,0,0,0
-6.04,-5.61,-34.75,0,1,0,1,0,0,0
-5.88,-11.0,-37.42,0,0,0,1,0,0,0
-2.87,-11.64,-35.74,0,0,0,1,0,0,0
-3.03,-9.89,-36.04,0,0,0,1,0,0,0
-3.02,-8.12,-35.55,0,1,0,1,0,0,0
-2.68,-6.25,-35.64,0,1,0,1,0,0,0
-2.8,-4.73,-35.66,0,1,0,1,0,0,0
-2.86,-3.27,-35.83,0,1,0,1,0,0,0
-3.13,-2.03,-34.68,0,0,0,1,0,0,0
-3.13,-1.55,-34.45,0,0,0,1,0,0,0
-3.02,-0.93,-34.48,0,0,0,1,0,0,0
-2.81,-0.84,-33.83,0,0,0,1,0,0,0
-2.66,-0.93,-34.51,0,0,0,1,0,0,0
-2.62,-1.19,-34.91,0,0,0,1,0,0,0
-2.79,-1.59,-34.82,0,0,0,1,0,0,0
-2.89,-1.88,-35.35,0,0,0,1,0,0,0
-3.07,-2.01,-35.97,0,0,0,1,0,0,0
-3.06,-2.23,-35.31,0,0,0,1,0,0,0
-3.54,-2.39,-35.48,0,0,0,1,0,0,0
-3.35,-2.34,-35.34,0,0,0,1,0,0,0
-2.51,-2.68,-35.01,0,0,0,1,0,0,0
-2.92,-3.34,-35.19,0,0,0,1,0,0,0
-3.1,-3.46,-35.51,0,0,0,1,0,0,0
-3.19,-3.24,-35.19,0,0,0,1,0,0,0
-2.42,-2.02,-33.18,0,1,0,1,0,0,0
-2.38,-2.01,-30.31,0,0,0,1,0,0,0
-5.28,2.03,-14.03,0,1,0,0,0,0,1
-5.36,2.28,-11.61,0,1,0,0,0,0,1
-5.13,1.8,-9.95,0,1,0,0,0,0,1
-4.03,1.44,-6.04,0,1,0,0,0,0,1
-5.0,1.48,-4.67,0,1,0,0,0,0,1
-5.85,1.45,-3.36,0,1,0,0,0,0,1
-8.56,0.8,-3.0,0,1,0,0,0,0,1
-9.39,0.55,-1.68,0,1,0,0,0,0,1
-9.13,0.5,-0.35,0,1,0,0,0,0,1
-8.57,0.65,0.33,0,1,0,0,0,0,1
-8.56,0.97,1.08,0,1,0,0,0,0,1
-7.48,1.58,3.28,0,1,0,0,0,0,1
-7.02,1.58,4.98,0,1,0,0,0,0,1
-6.07,1.82,5.76,0,1,0,0,0,0,1
-5.44,1.55,6.69,0,1,0,0,0,0,1
-5.12,0.82,8.33,0,1,0,0,0,0,1
-4.4,0.06,9.76,0,1,0,0,0,0,1
-3.18,-0.7,11.7,0,1,0,0,0,0,1
-2.2,-0.29,12.19,0,1,0,0,0,0,1
-2.52,0.66,12.19,0,1,0,0,0,0,1
-2.88,1.3,12.93,0,1,0,0,0,0,1
-2.75,1.63,13.26,0,1,0,0,0,0,1
-2.51,1.95,13.33,0,1,0,0,0,0,1
-2.55,2.41,13.69,0,1,0,0,0,0,1
-2.18,2.59,13.65,0,1,0,0,0,0,1
-1.66,2.7,13.31,0,1,0,0,0,0,1
-1.85,2.72,12.42,0,1,0,0,0,0,1
-2.23,2.67,11.7,0,1,0,0,0,0,1
-2.84,2.35,10.65,0,1,0,0,0,0,1
-3.43,2.33,9.27,0,1,0,0,0,0,1
-3.81,2.2,8.49,0,1,1,0,0,0,0
-3.18,1.26,8.09,0,1,1,0,0,0,0
-3.03,0.74,7.47,0,1,1,0,0,0,0
-3.43,0.35,7.02,0,1,1,0,0,0,0
-3.36,-0.04,6.92,0,1,1,0,0,0,0
-3.66,-0.63,6.21,0,1,1,0,0,0,0
-3.39,-0.65,5.67,0,1,1,0,0,0,0
-3.25,-0.25,5.34,0,1,1,0,0,0,0
-2.52,0.14,5.25,0,1,1,0,0,0,0
-2.1,0.13,5.43,0,1,1,0,0,0,0
-2.0,0.01,5.81,0,1,1,0,0,0,0
-2.35,0.01,5.37,0,1,1,0,0,0,0
-2.95,0.4,5.34,0,1,1,0,0,0,0
-3.4,0.87,-0.15,0,0,1,0,0,0,0
-3.44,0.9,0.3,0,0,1,0,0,0,0
-3.27,0.58,-0.03,0,0,1,0,0,0,0
-2.97,0.27,0.34,0,0,1,0,0,0,0
-3.4,0.34,0.43,0,1,1,0,0,0,0
-3.48,0.45,-0.1,0,1,1,0,0,0,0
-3.66,0.28,0.06,0,1,1,0,0,0,0
-3.47,0.04,0.07,0,1,1,0,0,0,0
-3.34,-0.2,0.34,0,1,1,0,0,0,0
-3.19,-0.18,0.03,0,1,1,0,0,0,0
-3.03,0.01,0.01,0,1,1,0,0,0,0
-2.97,0.19,0.46,0,1,1,0,0,0,0
-2.86,0.24,0.41,0,1,1,0,0,0,0
-3.18,0.14,0.2,0,1,1,0,0,0,0
-3.35,0.26,0.7,0,1,1,0,0,0,0
-3.25,0.34,0.76,0,1,1,0,0,0,0
-2.98,0.4,0.75,0,1,1,0,0,0,0
-2.87,0.47,0.57,0,1,1,0,0,0,0
-2.7,0.44,0.83,0,1,1,0,0,0,0
-2.96,0.45,0.93,0,1,1,0,0,0,0
-3.22,0.39,0.48,0,1,1,0,0,0,0
-3.35,0.48,0.2,0,0,1,0,0,0,0
-2.95,0.46,0.34,0,0,1,0,0,0,0
-3.03,0.4,0.35,0,0,1,0,0,0,0
-2.91,0.6,1.7,0,0,1,0,0,0,0
-3.13,0.67,-0.03,0,0,1,0,0,0,0
-3.49,0.82,-0.14,0,0,1,0,0,0,0
-3.27,0.79,0.42,0,0,1,0,0,0,0
-3.24,0.5,-0.04,0,0,1,0,0,0,0
-3.32,0.43,-0.8,0,0,1,0,0,0,0
-3.0,0.5,-0.28,0,0,1,0,0,0,0
-2.8,0.42,0.46,0,0,1,0,0,0,0
-3.03,0.36,0.58,0,0,1,0,0,0,0
-3.23,0.31,-0.59,0,0,1,0,0,0,0
-3.12,0.36,-0.29,0,0,1,0,0,0,0
-3.24,0.55,-0.16,0,0,1,0,0,0,0
-3.11,0.75,-0.13,0,0,1,0,0,0,0
-2.99,0.68,0.12,0,0,1,0,0,0,0
-2.69,0.47,0.25,0,0,1,0,0,0,0
-2.83,0.47,0.07,0,0,1,0,0,0,0
-2.75,0.64,0.07,0,0,1,0,0,0,0
-2.98,0.72,0.44,0,0,1,0,0,0,0
-3.06,0.79,-0.3,0,0,1,0,0,0,0
-3.14,0.64,-0.01,0,0,1,0,0,0,0
-3.23,0.62,0.02,0,0,1,0,0,0,0
-3.06,0.64,0.03,0,0,1,0,0,0,0
-2.92,0.58,-0.26,0,0,1,0,0,0,0
-3.08,0.54,-0.33,0,0,1,0,0,0,0
-3.24,0.47,-0.36,0,0,1,0,0,0,0
-3.19,0.45,0.15,0,0,1,0,0,0,0
-3.08,0.4,0.23,0,0,1,0,0,0,0
-3.36,0.47,-0.09,0,0,1,0,0,0,0
-3.31,0.56,0.43,0,0,1,0,0,0,0
-3.1,0.45,0.45,0,0,1,0,0,0,0
-2.71,0.23,1.04,0,0,1,0,0,0,0
-2.83,0.18,0.58,0,1,1,0,0,0,0
-2.71,0.25,-0.62,0,0,1,0,0,0,0
-2.8,0.32,0.17,0,0,1,0,0,0,0
-2.99,0.34,-0.07,0,0,1,0,0,0,0
-3.22,0.3,-0.1,0,0,1,0,0,0,0
-3.13,0.21,-0.51,0,0,1,0,0,0,0
-3.27,0.13,0.28,0,0,1,0,0,0,0
-3.2,0.12,-0.02,0,0,1,0,0,0,0
-3.21,0.09,0.52,0,0,1,0,0,0,0
-3.27,0.09,0.53,0,0,1,0,0,0,0
-3.45,0.11,1.39,0,0,1,0,0,0,0
-3.7,-0.47,2.29,0,0,1,0,0,0,0
-4.29,-1.56,2.31,0,0,1,0,0,0,0
-4.67,-0.23,-0.61,0,0,1,0,0,0,0
-4.4,3.01,-1.63,0,1,1,0,0,0,0
-3.25,5.64,0.51,0,1,1,0,0,0,0
-3.26,7.06,5.53,0,0,1,0,0,0,0
-3.95,6.79,4.54,0,0,1,0,0,0,0
-4.8,5.19,3.39,0,1,1,0,0,0,0
-5.05,4.57,3.28,0,1,1,0,0,0,0
-5.5,4.44,2.95,0,1,1,0,0,0,0
-6.49,3.87,0.83,0,0,1,0,0,0,0
-6.5,2.0,-0.62,0,0,1,0,0,0,0
-5.14,0.59,-0.55,0,1,1,0,0,0,0
-4.63,0.63,2.93,0,0,1,0,0,0,0
-6.11,1.54,0.57,0,0,1,0,0,0,0
-7.81,2.22,-0.5,0,0,1,0,0,0,0
-6.37,3.1,0.67,0,0,1,0,0,0,0
-5.29,3.09,3.16,0,0,1,0,0,0,0
-5.61,2.68,4.61,0,0,1,0,0,0,0
-6.47,2.8,3.25,0,0,1,0,0,0,0
-5.53,2.72,1.38,0,1,1,0,0,0,0
-1.62,1.37,3.25,0,1,1,0,0,0,0
-0.66,1.42,2.31,0,0,1,0,0,0,0
0.49,1.37,2.6,0,1,1,0,0,0,0
1.26,1.86,3.07,0,1,1,0,0,0,0
1.01,2.48,3.73,0,1,1,0,0,0,0
-0.82,2.76,2.4,0,0,1,0,0,0,0
-0.62,4.02,2.74,0,1,1,0,0,0,0
1.5,5.68,4.35,0,1,1,0,0,0,0
1.21,5.72,4.63,0,1,1,0,0,0,0
-1.39,4.2,3.05,0,0,1,0,0,0,0
-2.74,2.79,2.54,0,1,1,0,0,0,0
-1.65,2.97,2.66,0,0,1,0,0,0,0
-1.55,1.76,2.42,0,1,1,0,0,0,0
-0.74,0.56,1.8,0,0,1,0,0,0,0
1.22,0.16,3.8,0,0,1,0,0,0,0
4.11,-0.06,7.5,0,0,1,0,0,0,0
4.3,-0.24,7.87,0,0,1,0,0,0,0
3.29,0.52,8.72,0,1,1,0,0,0,0
4.58,0.58,11.92,0,1,1,0,0,0,0
4.48,1.21,12.66,0,1,1,0,0,0,0
3.2,2.28,13.15,0,1,1,0,0,0,0
2.13,3.04,13.89,0,1,1,0,0,0,0
-0.4,3.7,13.02,0,1,1,0,0,0,0
-4.68,2.94,11.71,0,1,1,0,0,0,0
-16.04,0.95,11.63,0,1,1,0,0,0,0
-3.33,-8.61,89.77,0,1,0,0,0,0,1
2.63,-5.47,96.13,0,1,0,0,0,0,1
5.81,-2.09,99.3,0,1,0,0,0,0,1
