roll,pitch,heading,in_motion,is_rotating,Computer,Pillow,Plant,Hat,Nothing
4.31,3.0,-4.56,0,0,1,0,0,0,0
1.44,2.8,-6.34,0,0,1,0,0,0,0
0.4,2.85,-6.98,0,0,1,0,0,0,0
1.46,3.38,-8.54,0,1,1,0,0,0,0
2.14,3.79,-9.05,0,1,1,0,0,0,0
1.72,4.21,-9.99,0,1,1,0,0,0,0
2.28,4.91,-10.88,0,1,1,0,0,0,0
3.72,5.38,-12.44,0,1,1,0,0,0,0
4.61,5.28,-13.26,0,1,1,0,0,0,0
6.69,2.07,-31.42,0,1,0,0,0,0,1
7.49,2.89,-32.34,0,1,0,0,0,0,1
8.43,3.5,-33.4,0,1,0,0,0,0,1
8.05,3.68,-34.88,0,1,0,0,0,0,1
7.45,3.95,-35.61,0,1,0,0,0,0,1
6.99,4.28,-36.49,0,1,0,0,0,0,1
7.56,5.28,-37.8,0,1,0,0,0,0,1
7.34,5.95,-38.55,0,1,0,0,0,0,1
4.93,6.31,-39.89,0,1,0,0,0,0,1
3.48,6.0,-40.71,0,1,0,0,0,0,1
2.04,4.77,-41.39,0,1,0,0,0,0,1
1.38,3.11,-42.63,0,1,0,0,0,0,1
2.18,1.79,-43.4,0,1,0,0,0,0,1
3.7,0.95,-44.24,0,1,0,0,0,0,1
4.59,0.17,-44.6,0,1,0,0,0,0,1
5.25,-0.53,-44.9,0,1,0,0,0,0,1
6.13,-0.78,-44.95,0,1,0,0,0,0,1
7.14,-0.68,-44.97,0,1,0,0,0,0,1
6.63,-0.6,-45.34,0,1,0,0,0,0,1
4.03,-0.63,-45.82,0,1,0,0,0,0,1
2.04,-0.47,-46.5,0,1,0,0,0,0,1
1.72,-0.18,-46.33,0,1,0,0,0,0,1
2.74,0.39,-46.04,0,1,0,0,0,0,1
2.86,1.29,-45.57,0,1,0,0,0,0,1
2.65,2.29,-46.25,0,1,0,0,0,0,1
2.63,4.14,-46.53,0,1,0,0,0,0,1
3.46,7.8,-46.48,0,1,0,0,0,0,1
3.12,10.51,-45.54,0,1,0,0,0,0,1
2.16,10.57,-46.44,0,1,0,0,0,0,1
1.65,9.25,-47.47,0,1,0,0,0,0,1
1.13,8.05,-47.47,0,1,0,1,0,0,0
0.57,7.18,-47.74,0,1,0,1,0,0,0
0.82,6.9,-47.55,0,1,0,1,0,0,0
1.69,6.74,-47.44,0,1,0,1,0,0,0
2.81,6.59,-47.59,0,1,0,1,0,0,0
2.83,6.32,-47.58,0,1,0,1,0,0,0
2.63,6.07,-48.21,0,1,0,1,0,0,0
2.72,5.74,-48.87,0,1,0,1,0,0,0
3.11,5.55,-48.33,0,1,0,1,0,0,0
3.57,5.27,-47.73,0,1,0,1,0,0,0
3.84,4.81,-47.88,0,1,0,1,0,0,0
3.46,4.39,-47.83,0,1,0,1,0,0,0
2.48,4.02,-47.67,0,1,0,1,0,0,0
1.56,3.8,-47.47,0,1,0,1,0,0,0
1.0,3.86,-47.61,0,1,0,1,0,0,0
0.62,4.11,-46.56,0,0,0,1,0,0,0
0.41,4.16,-45.59,0,1,0,1,0,0,0
1.03,4.03,-47.67,0,0,0,1,0,0,0
1.15,3.71,-47.72,0,0,0,1,0,0,0
1.82,3.43,-47.73,0,1,0,1,0,0,0
1.37,3.16,-47.92,0,1,0,1,0,0,0
1.14,3.0,-47.85,0,0,0,1,0,0,0
1.04,2.86,-47.98,0,1,0,1,0,0,0
1.45,3.02,-47.96,0,1,0,1,0,0,0
2.06,3.22,-47.87,0,1,0,1,0,0,0
1.81,2.99,-46.63,0,0,0,1,0,0,0
0.93,2.48,-47.1,0,0,0,1,0,0,0
0.22,1.82,-46.54,0,0,0,1,0,0,0
-0.78,1.23,-46.38,0,1,0,1,0,0,0
-1.29,0.12,-46.84,0,1,0,1,0,0,0
-2.39,-0.85,-48.44,0,0,0,1,0,0,0
-2.97,-1.23,-48.78,0,0,0,1,0,0,0
-4.31,-0.96,-49.35,0,0,0,1,0,0,0
-3.01,-0.08,-48.3,0,0,0,1,0,0,0
-0.65,-0.68,-48.23,0,1,0,1,0,0,0
-1.29,-0.64,-50.17,0,1,0,1,0,0,0
0.87,1.49,-50.77,0,1,0,1,0,0,0
-2.22,4.85,-50.21,0,1,0,1,0,0,0
-1.74,7.55,-51.38,0,1,0,1,0,0,0
-1.58,8.54,-52.29,0,1,0,1,0,0,0
-1.11,5.03,-57.01,0,1,0,1,0,0,0
-3.84,13.23,-50.77,0,1,0,1,0,0,0
-1.92,2.51,-51.02,0,1,0,1,0,0,0
-8.04,1.74,-49.91,0,1,0,1,0,0,0
-10.2,2.23,-51.67,0,0,0,1,0,0,0
-5.19,1.81,-54.21,0,1,0,1,0,0,0
3.97,4.59,-57.9,0,0,0,1,0,0,0
-0.15,6.37,-50.64,0,0,0,1,0,0,0
-6.82,8.15,-46.7,0,1,0,1,0,0,0
-8.74,9.96,-48.12,0,0,0,1,0,0,0
-7.47,11.85,-45.3,0,0,0,1,0,0,0
-6.13,9.69,-45.43,0,0,0,1,0,0,0
-4.5,8.04,-45.79,0,1,0,1,0,0,0
-5.93,4.1,-47.12,0,1,0,1,0,0,0
-7.94,1.01,-47.6,0,1,0,1,0,0,0
-8.37,-0.37,-47.95,0,1,0,1,0,0,0
-7.15,-1.78,-48.02,0,1,0,1,0,0,0
-5.87,-2.51,-47.91,0,1,0,1,0,0,0
-5.04,-2.29,-46.57,0,1,0,1,0,0,0
-3.96,-2.35,-46.19,0,1,0,1,0,0,0
-2.2,-3.37,-45.95,0,1,0,1,0,0,0
-0.14,-5.12,-46.24,0,1,0,1,0,0,0
0.43,-9.02,-48.03,0,1,0,1,0,0,0
1.03,-11.35,-47.61,0,1,0,1,0,0,0
-0.24,-12.59,-45.41,0,1,0,1,0,0,0
-0.26,-12.49,-43.87,0,1,0,1,0,0,0
1.09,-12.33,-43.55,0,1,0,1,0,0,0
1.61,-11.4,-42.83,0,1,0,1,0,0,0
2.32,-10.92,-42.3,0,1,0,1,0,0,0
1.26,-11.27,-42.47,0,1,0,1,0,0,0
-0.5,-12.23,-42.5,0,1,0,1,0,0,0
-2.05,-13.05,-42.99,0,1,0,1,0,0,0
-2.68,-14.24,-43.93,0,1,0,1,0,0,0
-3.11,-14.61,-43.72,0,1,0,1,0,0,0
-2.59,-14.49,-44.12,0,1,0,1,0,0,0
-2.74,-13.93,-43.19,0,1,0,1,0,0,0
-3.61,-13.1,-42.48,0,1,0,1,0,0,0
-4.43,-12.59,-43.2,0,1,0,1,0,0,0
-5.04,-12.21,-42.23,0,1,0,1,0,0,0
-4.91,-11.98,-42.97,0,1,0,1,0,0,0
-3.86,-12.01,-43.27,0,1,0,1,0,0,0
-3.08,-11.79,-42.96,0,1,0,1,0,0,0
-1.68,-11.61,-43.96,0,0,0,1,0,0,0
-1.14,-11.19,-44.23,0,1,0,1,0,0,0
-1.3,-11.66,-44.14,0,1,0,1,0,0,0
-1.47,-12.89,-44.14,0,1,0,1,0,0,0
-3.29,-13.61,-43.61,0,1,0,1,0,0,0
-4.71,-12.89,-43.26,0,1,0,1,0,0,0
-3.32,-11.51,-43.58,0,1,0,1,0,0,0
-1.6,-9.65,-42.52,0,1,0,1,0,0,0
-1.62,-8.76,-40.66,0,1,0,1,0,0,0
-2.5,-8.83,-39.81,0,1,0,1,0,0,0
-3.63,-10.26,-46.47,0,0,0,1,0,0,0
-4.55,-7.2,-49.53,0,1,0,1,0,0,0
-4.56,-1.91,-48.55,0,1,0,1,0,0,0
-4.13,2.69,-46.96,0,1,0,1,0,0,0
-4.36,4.84,-41.48,0,0,0,1,0,0,0
-3.64,4.55,-41.57,0,0,0,1,0,0,0
-2.35,3.55,-40.83,0,0,0,1,0,0,0
-1.77,3.08,-40.9,0,0,0,1,0,0,0
-2.07,2.49,-40.1,0,1,0,1,0,0,0
-1.92,1.73,-39.34,0,0,0,1,0,0,0
-1.24,1.46,-39.1,0,1,0,1,0,0,0
0.26,1.73,-37.98,0,1,0,1,0,0,0
3.48,2.66,-36.23,0,1,0,1,0,0,0
5.82,1.76,-36.03,1,1,0,1,0,0,0
5.72,0.21,-33.98,1,1,0,1,0,0,0
4.67,-1.03,-33.43,1,1,0,1,0,0,0
3.84,-1.82,-33.41,1,1,0,1,0,0,0
4.18,-2.19,-33.64,1,1,0,1,0,0,0
4.31,-2.01,-32.2,1,1,0,1,0,0,0
4.19,-1.84,-31.03,1,1,0,1,0,0,0
3.94,-1.79,-30.62,1,1,0,1,0,0,0
8.09,-12.04,-37.05,0,0,0,1,0,0,0
5.6,-11.4,-39.82,0,1,0,1,0,0,0
0.94,-10.5,-44.17,0,1,0,1,0,0,0
-3.37,-8.46,-47.06,0,1,0,1,0,0,0
-5.53,-4.27,-48.96,0,1,0,1,0,0,0
-7.5,0.6,-48.29,0,1,0,1,0,0,0
-5.39,1.62,-49.22,0,1,0,1,0,0,0
-3.98,0.67,-49.64,0,1,0,1,0,0,0
-2.84,-0.19,-50.42,0,1,0,1,0,0,0
-1.85,-0.46,-50.59,0,1,0,1,0,0,0
-1.04,-0.25,-50.21,0,1,0,1,0,0,0
-0.87,-0.02,-49.89,0,1,0,1,0,0,0
-0.81,-0.23,-50.45,0,1,0,1,0,0,0
0.12,-0.65,-50.98,0,1,0,1,0,0,0
2.02,-1.0,-52.41,0,1,0,1,0,0,0
3.59,-1.3,-53.61,0,1,0,1,0,0,0
7.56,-1.34,-56.43,0,1,0,1,0,0,0
9.42,-1.92,-58.92,0,1,0,1,0,0,0
-2.27,-6.95,-52.28,0,0,0,0,0,0,1
-1.18,-6.94,-39.58,0,1,0,0,0,0,1
0.05,-7.52,-39.58,0,1,0,0,0,0,1
-0.35,-7.67,-38.09,0,1,0,0,0,0,1
-2.38,-7.59,-36.58,0,1,0,0,0,0,1
-3.5,-7.88,-35.35,0,1,0,0,0,0,1
-4.5,-7.75,-34.46,0,1,0,0,0,0,1
-4.53,-6.78,-33.42,0,1,0,0,0,0,1
-4.75,-5.89,-31.38,0,1,0,0,0,0,1
-1.19,-6.02,-36.53,0,0,0,0,0,0,1
-1.03,-6.09,-35.86,0,0,0,0,0,0,1
-1.54,-5.73,-34.99,0,0,0,0,0,0,1
-2.65,-5.25,-33.82,0,0,0,0,0,0,1
-3.37,-4.86,-33.48,0,0,0,0,0,0,1
-3.16,-4.63,-33.64,0,0,0,0,0,0,1
-1.86,-4.47,-33.69,0,1,0,0,0,0,1
-1.06,-4.46,-32.99,0,0,0,0,0,0,1
-0.85,-4.44,-32.03,0,0,0,0,0,0,1
-0.76,-4.07,-31.48,0,1,0,0,0,0,1
0.27,-3.3,-30.66,0,1,0,0,0,0,1
-0.17,-3.46,-30.71,0,0,0,0,0,0,1
-0.0,-2.53,-33.67,0,0,0,0,0,0,1
-0.4,0.77,-34.57,0,0,0,0,0,0,1
-1.42,4.92,-34.65,0,1,0,0,0,0,1
-2.11,7.43,-34.01,0,1,0,0,0,0,1
-1.66,7.59,-34.47,0,1,0,0,0,0,1
-1.24,6.18,-34.43,0,1,0,0,0,0,1
-0.68,5.56,-34.51,0,1,0,0,0,0,1
-0.42,5.51,-34.38,0,1,0,0,0,0,1
-0.38,5.6,-34.3,0,1,0,0,0,0,1
-0.77,5.47,-34.5,0,1,0,0,0,0,1
-1.18,4.9,-34.55,0,1,0,0,0,0,1
-1.32,4.4,-34.75,0,1,0,0,0,0,1
-1.27,4.13,-35.21,0,1,0,0,0,0,1
-0.55,3.99,-35.37,0,1,0,0,0,0,1
-0.07,3.91,-34.88,0,1,0,0,0,0,1
-0.15,3.91,-34.97,0,1,0,0,0,0,1
-0.67,4.04,-34.69,0,1,0,0,0,0,1
-1.55,4.33,-34.87,0,1,0,0,0,0,1
-1.8,4.3,-34.79,0,1,0,0,0,0,1
-1.36,4.27,-34.39,0,1,0,0,0,0,1
-0.93,4.1,-34.4,0,1,0,0,0,0,1
-0.91,4.06,-33.95,0,1,0,0,0,0,1
-0.94,3.98,-34.49,0,1,0,1,0,0,0
-1.29,4.08,-35.05,0,1,0,1,0,0,0
-1.22,4.12,-34.85,0,1,0,1,0,0,0
-0.97,4.14,-34.09,0,1,0,1,0,0,0
-0.99,4.02,-34.56,0,1,0,1,0,0,0
-0.93,3.95,-34.98,0,1,0,1,0,0,0
-0.83,3.97,-35.02,0,1,0,1,0,0,0
-0.75,4.0,-34.73,0,1,0,1,0,0,0
-0.75,3.99,-34.44,0,1,0,1,0,0,0
-0.66,3.95,-33.64,0,0,0,1,0,0,0
-0.61,3.96,-34.2,0,0,0,1,0,0,0
-0.64,3.98,-34.37,0,0,0,1,0,0,0
-0.7,4.03,-33.63,0,0,0,1,0,0,0
-0.69,3.93,-33.87,0,0,0,1,0,0,0
-0.63,3.87,-34.78,0,0,0,1,0,0,0
-0.79,3.79,-34.47,0,0,0,1,0,0,0
-0.98,3.76,-34.26,0,0,0,1,0,0,0
-0.96,3.73,-34.22,0,0,0,1,0,0,0
-1.1,3.87,-33.75,0,0,0,1,0,0,0
-0.87,3.81,-33.75,0,0,0,1,0,0,0
-0.85,3.76,-33.69,0,0,0,1,0,0,0
-0.83,3.64,-34.8,0,0,0,1,0,0,0
-1.08,3.61,-33.92,0,0,0,1,0,0,0
-1.15,3.68,-33.7,0,0,0,1,0,0,0
-1.17,3.76,-33.77,0,0,0,1,0,0,0
-0.96,3.82,-34.23,0,0,0,1,0,0,0
-0.98,3.78,-33.91,0,0,0,1,0,0,0
-1.0,3.67,-34.39,0,0,0,1,0,0,0
-1.02,3.6,-34.42,0,0,0,1,0,0,0
-0.87,3.67,-34.78,0,0,0,1,0,0,0
-0.85,3.7,-34.0,0,0,0,1,0,0,0
-0.8,3.69,-33.6,0,0,0,1,0,0,0
-0.85,3.65,-33.84,0,0,0,1,0,0,0
-0.9,3.59,-33.94,0,0,0,1,0,0,0
-0.91,3.56,-34.76,0,0,0,1,0,0,0
-0.95,3.61,-34.49,0,0,0,1,0,0,0
-1.03,3.55,-34.05,0,0,0,1,0,0,0
-1.14,3.56,-34.02,0,0,0,1,0,0,0
-1.34,3.4,-33.72,0,0,0,1,0,0,0
-1.62,3.28,-33.59,0,0,0,1,0,0,0
-1.68,3.15,-34.1,0,0,0,1,0,0,0
-1.41,3.41,-33.85,0,0,0,1,0,0,0
-1.01,3.0,-33.64,0,0,0,1,0,0,0
-1.35,2.76,-32.6,0,0,0,1,0,0,0
-1.24,2.55,-33.11,0,0,0,1,0,0,0
-1.03,2.16,-33.75,0,0,0,1,0,0,0
-1.31,1.71,-33.38,0,0,0,1,0,0,0
-1.81,1.53,-33.17,0,0,0,1,0,0,0
-1.89,1.73,-33.8,0,0,0,1,0,0,0
-1.84,1.88,-34.33,0,0,0,1,0,0,0
-1.34,1.82,-34.22,0,0,0,1,0,0,0
-0.72,1.81,-33.88,0,0,0,1,0,0,0
-1.72,1.99,-32.85,0,0,0,1,0,0,0
-2.26,2.32,-33.3,0,0,0,1,0,0,0
-2.56,2.65,-33.07,0,0,0,1,0,0,0
-2.96,2.51,-33.38,0,0,0,1,0,0,0
-3.15,1.68,-33.28,0,0,0,1,0,0,0
-2.76,0.59,-33.79,0,0,0,1,0,0,0
-2.17,-0.43,-34.17,0,0,0,1,0,0,0
0.21,-1.59,-35.29,0,0,0,1,0,0,0
1.04,-2.71,-34.5,0,0,0,1,0,0,0
0.93,-2.34,-33.24,0,0,0,1,0,0,0
