roll,pitch,heading,in_motion,is_rotating,Computer,Pillow,Plant,Hat,Nothing
-1.54,-5.61,-8.78,0,0,1,0,0,0,0
-1.19,-1.87,-7.18,0,1,1,0,0,0,0
-1.16,0.15,-6.06,0,0,1,0,0,0,0
-1.48,1.37,-7.44,0,0,1,0,0,0,0
-1.63,2.83,-7.01,0,0,1,0,0,0,0
-2.03,3.48,-6.77,0,0,1,0,0,0,0
-2.25,2.8,-7.4,0,0,1,0,0,0,0
-2.03,1.94,-7.57,0,1,1,0,0,0,0
-1.31,1.3,-7.71,0,0,1,0,0,0,0
-1.46,1.03,-7.98,0,1,1,0,0,0,0
-1.96,0.6,-7.8,0,1,1,0,0,0,0
-2.49,0.07,-8.1,0,1,1,0,0,0,0
-2.16,-0.5,-6.94,0,0,1,0,0,0,0
-2.03,-1.11,-6.58,0,1,1,0,0,0,0
-1.6,-0.81,-6.66,0,0,1,0,0,0,0
-0.98,-0.33,-5.82,0,0,1,0,0,0,0
-0.29,0.01,-3.98,0,0,1,0,0,0,0
-0.18,0.04,-3.92,0,0,1,0,0,0,0
-1.05,-0.25,-4.93,0,0,1,0,0,0,0
-1.96,-0.77,-6.15,0,0,1,0,0,0,0
-2.12,-1.08,-5.96,0,0,1,0,0,0,0
-1.64,-1.16,-5.7,0,0,1,0,0,0,0
-1.36,-0.78,-3.95,0,0,1,0,0,0,0
-1.57,-0.38,-4.23,0,0,1,0,0,0,0
-2.11,-0.27,-4.73,0,0,1,0,0,0,0
-2.69,-0.33,-4.79,0,0,1,0,0,0,0
-3.03,-0.78,-5.03,0,0,1,0,0,0,0
-2.94,-1.05,-4.92,0,0,1,0,0,0,0
-2.88,-1.8,-4.51,0,1,1,0,0,0,0
-2.95,-3.05,-2.69,0,1,1,0,0,0,0
-3.47,-2.92,-9.45,0,1,1,0,0,0,0
-1.82,3.96,-6.89,0,1,1,0,0,0,0
-0.77,7.99,-5.22,0,1,1,0,0,0,0
-0.57,9.32,-4.72,0,0,1,0,0,0,0
-0.67,8.8,-4.62,0,0,1,0,0,0,0
-0.69,7.71,-5.44,0,0,1,0,0,0,0
-0.35,7.38,-5.49,0,0,1,0,0,0,0
-0.44,7.51,-6.06,0,0,1,0,0,0,0
-0.32,7.84,-6.07,0,0,1,0,0,0,0
-0.25,7.94,-5.65,0,0,1,0,0,0,0
-0.14,7.65,-5.16,0,0,1,0,0,0,0
-0.16,7.56,-4.5,0,1,1,0,0,0,0
-0.5,7.3,-4.76,0,1,1,0,0,0,0
-0.77,7.0,-4.81,0,1,1,0,0,0,0
-0.88,6.7,-5.72,0,0,1,0,0,0,0
-0.86,6.22,-5.08,0,0,1,0,0,0,0
-0.86,5.63,-5.15,0,0,1,0,0,0,0
-0.81,5.16,-5.26,0,0,1,0,0,0,0
-1.16,5.44,-6.43,0,0,1,0,0,0,0
-1.31,5.59,-6.5,0,0,1,0,0,0,0
-1.55,5.73,-6.67,0,0,1,0,0,0,0
-1.48,5.77,-6.33,0,0,1,0,0,0,0
-1.37,5.79,-4.77,0,0,1,0,0,0,0
-1.25,5.7,-4.49,0,1,1,0,0,0,0
-1.25,5.56,-5.82,0,0,1,0,0,0,0
-1.35,5.44,-5.89,0,0,1,0,0,0,0
-1.38,5.33,-5.97,0,0,1,0,0,0,0
-1.37,5.32,-5.86,0,0,1,0,0,0,0
-1.3,5.41,-5.59,0,0,1,0,0,0,0
-1.23,5.63,-5.74,0,0,1,0,0,0,0
-1.26,5.77,-5.94,0,1,1,0,0,0,0
-1.28,5.76,-5.79,0,1,1,0,0,0,0
-1.24,5.55,-5.52,0,1,1,0,0,0,0
-1.22,5.04,-5.01,0,0,1,0,0,0,0
-1.07,4.67,-5.39,0,0,1,0,0,0,0
-1.17,4.91,-6.3,0,0,1,0,0,0,0
-1.08,4.96,-5.19,0,0,1,0,0,0,0
-1.16,4.75,-5.59,0,0,1,0,0,0,0
-1.0,4.53,-5.34,0,0,1,0,0,0,0
-1.07,4.65,-4.81,0,0,1,0,0,0,0
-1.38,4.94,-4.93,0,0,1,0,0,0,0
-2.63,5.01,-6.94,0,0,1,0,0,0,0
-3.53,5.01,-7.62,0,0,1,0,0,0,0
-3.96,3.96,-7.06,0,0,1,0,0,0,0
-2.21,2.95,-4.38,0,0,1,0,0,0,0
-0.1,2.24,-1.28,0,0,1,0,0,0,0
0.82,1.74,1.53,0,1,1,0,0,0,0
1.04,1.51,3.28,0,1,1,0,0,0,0
0.85,1.37,4.07,0,1,1,0,0,0,0
0.91,2.14,5.75,0,1,1,0,0,0,0
0.67,2.41,7.55,0,1,1,0,0,0,0
0.55,2.72,8.66,0,1,1,0,0,0,0
0.41,2.62,10.56,0,1,1,0,0,0,0
-0.35,2.23,11.71,0,1,1,0,0,0,0
-1.18,1.87,13.21,0,1,1,0,0,0,0
-2.19,2.0,14.52,0,1,1,0,0,0,0
-1.45,-1.2,11.94,0,1,1,0,0,0,0
-2.8,-2.04,8.64,0,1,1,0,0,0,0
-2.13,-2.9,5.28,0,1,1,0,0,0,0
-2.06,-3.4,2.66,0,1,1,0,0,0,0
-0.44,-4.5,0.37,0,1,1,0,0,0,0
0.56,-5.15,-1.24,0,1,1,0,0,0,0
-0.23,-5.58,-4.5,0,1,1,0,0,0,0
0.01,-4.62,-7.18,0,1,1,0,0,0,0
0.23,-4.03,-8.92,0,1,1,0,0,0,0
1.11,-3.44,-10.75,0,1,1,0,0,0,0
1.09,-3.34,-12.81,0,1,1,0,0,0,0
-4.22,-2.56,-31.42,0,1,0,0,0,0,1
-3.22,-2.61,-33.3,0,1,0,0,0,0,1
-3.19,-2.93,-35.57,0,1,0,0,0,0,1
-3.86,-2.56,-36.7,0,1,0,0,0,0,1
-4.46,-2.8,-38.22,0,1,0,0,0,0,1
-2.48,-2.97,-39.98,0,1,0,0,0,0,1
-0.05,-3.09,-40.41,0,1,0,0,0,0,1
0.63,-3.35,-40.8,0,1,0,0,0,0,1
-0.5,-3.01,-42.08,0,1,0,0,0,0,1
-1.99,-3.22,-43.41,0,1,0,0,0,0,1
-1.6,-3.33,-43.83,0,1,0,0,0,0,1
-0.93,-3.52,-43.97,0,1,0,0,0,0,1
-1.36,-4.0,-44.33,0,1,0,0,0,0,1
-2.39,-4.62,-44.63,0,1,0,0,0,0,1
-2.89,-5.32,-45.1,0,1,0,0,0,0,1
-1.02,-4.91,-45.08,0,1,0,0,0,0,1
0.82,-4.05,-44.11,0,1,0,0,0,0,1
1.69,-3.49,-43.3,0,1,0,0,0,0,1
0.67,-4.24,-44.1,0,1,0,0,0,0,1
-1.17,-5.31,-44.85,0,1,0,0,0,0,1
-2.22,-5.63,-44.91,0,1,0,0,0,0,1
-2.07,-5.21,-44.93,0,1,0,0,0,0,1
-1.1,-4.6,-44.34,0,1,0,0,0,0,1
-1.69,-4.59,-44.44,0,1,0,0,0,0,1
-2.52,-4.6,-45.07,0,1,0,0,0,0,1
-3.03,-4.56,-44.95,0,1,0,0,0,0,1
-3.28,-4.15,-45.54,0,1,0,0,0,0,1
-2.96,-3.72,-45.22,0,1,0,0,0,0,1
-2.6,-3.69,-45.1,0,1,0,0,0,0,1
-2.48,-3.81,-46.03,0,1,0,0,0,0,1
-2.52,-3.91,-45.87,0,1,0,1,0,0,0
-2.5,-3.93,-46.34,0,1,0,1,0,0,0
-1.94,-3.84,-46.24,0,1,0,1,0,0,0
-0.97,-3.7,-46.04,0,1,0,1,0,0,0
-0.25,-3.7,-46.01,0,1,0,1,0,0,0
0.0,-3.9,-45.86,0,1,0,1,0,0,0
0.12,-4.09,-45.83,0,1,0,1,0,0,0
0.2,-4.46,-46.27,0,1,0,1,0,0,0
-0.01,-4.73,-46.7,0,1,0,1,0,0,0
0.08,-4.77,-46.61,0,1,0,1,0,0,0
0.03,-4.56,-46.75,0,1,0,1,0,0,0
-0.29,-4.23,-46.52,0,1,0,1,0,0,0
-0.78,-3.94,-46.12,0,1,0,1,0,0,0
-1.0,-3.66,-45.75,0,1,0,1,0,0,0
-1.08,-3.44,-42.32,0,0,0,1,0,0,0
-1.21,-3.42,-42.11,0,0,0,1,0,0,0
-1.36,-3.55,-42.9,0,0,0,1,0,0,0
-1.4,-3.75,-43.51,0,0,0,1,0,0,0
-1.3,-3.94,-43.45,0,1,0,1,0,0,0
-1.18,-3.99,-43.35,0,1,0,1,0,0,0
-1.42,-3.81,-42.38,0,0,0,1,0,0,0
-1.34,-3.7,-42.73,0,0,0,1,0,0,0
-1.36,-3.77,-42.93,0,0,0,1,0,0,0
-1.08,-3.98,-42.31,0,0,0,1,0,0,0
-0.99,-3.96,-41.95,0,0,0,1,0,0,0
-1.01,-3.81,-41.82,0,0,0,1,0,0,0
-1.09,-3.58,-41.92,0,0,0,1,0,0,0
-1.2,-3.49,-42.31,0,0,0,1,0,0,0
-1.21,-3.52,-41.65,0,0,0,1,0,0,0
-1.25,-3.64,-42.07,0,1,0,1,0,0,0
-1.22,-3.69,-43.22,0,0,0,1,0,0,0
-1.07,-3.67,-42.31,0,0,0,1,0,0,0
-1.05,-3.67,-42.38,0,0,0,1,0,0,0
-1.11,-3.68,-42.8,0,0,0,1,0,0,0
-1.18,-3.81,-42.33,0,0,0,1,0,0,0
-1.22,-3.96,-42.16,0,0,0,1,0,0,0
-1.33,-4.05,-43.41,0,0,0,1,0,0,0
-1.42,-3.89,-43.21,0,0,0,1,0,0,0
-1.29,-3.84,-43.01,0,0,0,1,0,0,0
-1.18,-3.99,-43.83,0,0,0,1,0,0,0
-0.82,-4.1,-43.65,0,0,0,1,0,0,0
-0.79,-4.09,-43.32,0,0,0,1,0,0,0
-0.71,-3.84,-42.57,0,0,0,1,0,0,0
-1.05,-3.84,-43.17,0,0,0,1,0,0,0
-1.34,-4.02,-43.02,0,0,0,1,0,0,0
-1.4,-4.13,-43.09,0,0,0,1,0,0,0
-1.38,-4.11,-42.65,0,0,0,1,0,0,0
-1.4,-3.94,-43.25,0,0,0,1,0,0,0
-1.39,-3.92,-42.88,0,0,0,1,0,0,0
-1.38,-3.85,-42.87,0,0,0,1,0,0,0
-1.45,-3.8,-43.07,0,0,0,1,0,0,0
-1.65,-3.81,-42.73,0,0,0,1,0,0,0
-1.81,-3.87,-42.8,0,0,0,1,0,0,0
-1.63,-3.93,-43.67,0,0,0,1,0,0,0
-1.68,-3.79,-43.19,0,0,0,1,0,0,0
-1.56,-3.78,-43.73,0,0,0,1,0,0,0
-1.62,-3.88,-43.71,0,0,0,1,0,0,0
-1.2,-4.06,-42.93,0,0,0,1,0,0,0
-1.14,-4.09,-43.11,0,0,0,1,0,0,0
-0.79,-3.95,-43.33,0,0,0,1,0,0,0
3.1,-3.63,-43.54,0,0,0,1,0,0,0
4.59,-3.38,-42.85,0,0,0,1,0,0,0
3.98,-3.6,-43.86,0,0,0,1,0,0,0
2.36,-4.29,-46.27,0,1,0,1,0,0,0
0.49,-5.66,-50.38,0,1,0,1,0,0,0
-0.27,-6.75,-53.53,0,1,0,1,0,0,0
0.38,-7.49,-56.65,0,1,0,1,0,0,0
1.55,-6.13,-58.67,0,1,0,0,0,0,1
0.72,-3.31,-56.04,0,1,0,0,0,0,1
-1.46,-0.38,-54.31,0,1,0,0,0,0,1
-1.19,1.28,-52.81,0,1,0,0,0,0,1
-3.37,1.24,-51.86,0,1,0,0,0,0,1
-3.23,0.19,-52.28,0,1,0,0,0,0,1
-0.43,-0.07,-51.66,0,1,0,0,0,0,1
0.73,-2.05,-51.19,0,1,0,0,0,0,1
0.81,-2.83,-50.09,0,1,0,0,0,0,1
-0.06,-3.61,-47.54,0,1,0,0,0,0,1
-8.36,-3.72,-44.82,0,1,0,0,0,0,1
-8.71,-6.6,-43.06,0,1,0,0,0,0,1
-6.55,-6.96,-38.23,0,1,0,0,0,0,1
-3.82,-7.06,-33.3,0,1,0,0,0,0,1
-6.96,-7.29,-32.39,0,1,0,0,0,0,1
-6.58,-7.66,-38.38,0,0,0,0,0,0,1
-4.2,-6.5,-35.64,0,0,0,0,0,0,1
-6.47,-5.51,-35.42,0,0,0,0,0,0,1
-6.67,-4.36,-34.63,0,1,0,0,0,0,1
-7.37,-3.36,-35.1,0,1,0,0,0,0,1
-7.56,-3.41,-34.53,0,1,0,0,0,0,1
-4.11,-4.15,-34.41,0,1,0,0,0,0,1
-2.83,-4.56,-33.1,0,1,0,0,0,0,1
-4.58,-6.13,-33.78,0,1,0,0,0,0,1
-7.54,-5.92,-32.33,0,1,0,0,0,0,1
-9.63,-5.65,-32.22,0,1,0,0,0,0,1
-11.48,-5.5,-31.18,0,1,0,0,0,0,1
-13.38,-7.2,-31.81,0,1,0,0,0,0,1
-6.3,-7.61,-32.74,0,1,0,0,0,0,1
-6.73,-7.94,-36.47,0,0,0,0,0,0,1
-9.39,-7.67,-39.04,0,0,0,0,0,0,1
-10.09,-7.76,-39.27,0,0,0,0,0,0,1
-11.95,-8.53,-39.51,0,1,0,0,0,0,1
-10.63,-8.4,-39.94,0,1,0,0,0,0,1
-7.74,-8.12,-39.84,0,1,0,0,0,0,1
-5.87,-7.87,-40.05,0,1,0,0,0,0,1
-6.64,-8.36,-40.68,0,1,0,0,0,0,1
-5.73,-7.83,-41.36,0,1,0,0,0,0,1
-5.6,-6.44,-40.87,0,1,0,0,0,0,1
-5.61,-5.73,-40.67,0,1,0,0,0,0,1
-4.94,-5.54,-41.01,0,1,0,0,0,0,1
-4.51,-5.47,-41.25,0,1,0,0,0,0,1
-3.88,-5.75,-41.66,0,1,0,0,0,0,1
-3.44,-5.8,-41.91,0,1,0,0,0,0,1
-3.95,-5.76,-41.89,0,1,0,0,0,0,1
-3.91,-5.8,-42.56,0,1,0,0,0,0,1
-3.63,-5.91,-42.73,0,1,0,0,0,0,1
-3.72,-5.61,-42.49,0,1,0,1,0,0,0
-4.03,-5.32,-42.94,0,1,0,1,0,0,0
-4.44,-5.05,-42.47,0,1,0,1,0,0,0
-5.58,-4.29,-42.32,0,1,0,1,0,0,0
-6.31,-3.95,-41.85,0,1,0,1,0,0,0
-6.8,-4.61,-42.24,0,1,0,1,0,0,0
-6.8,-5.61,-42.49,0,1,0,1,0,0,0
-6.15,-6.26,-42.69,0,1,0,1,0,0,0
-4.5,-6.75,-43.19,0,1,0,1,0,0,0
-2.55,-7.14,-42.63,0,1,0,1,0,0,0
-1.04,-7.04,-41.86,0,1,0,1,0,0,0
-3.92,-6.91,-41.48,0,1,0,1,0,0,0
-6.28,-6.88,-41.76,0,1,0,1,0,0,0
-8.48,-6.61,-41.55,0,1,0,1,0,0,0
-8.37,-6.64,-41.69,0,1,0,1,0,0,0
-6.94,-6.75,-41.48,0,1,0,1,0,0,0
-5.91,-6.8,-41.33,0,1,0,1,0,0,0
-5.64,-7.02,-43.31,0,0,0,1,0,0,0
-5.9,-7.24,-44.97,0,1,0,1,0,0,0
-6.15,-7.4,-44.44,0,0,0,1,0,0,0
-6.64,-7.42,-44.65,0,0,0,1,0,0,0
-7.14,-7.1,-43.64,0,0,0,1,0,0,0
-7.46,-7.09,-43.66,0,0,0,1,0,0,0
-6.6,-7.96,-44.68,0,0,0,1,0,0,0
-2.68,-8.33,-43.44,0,0,0,1,0,0,0
-2.12,-7.65,-42.68,0,0,0,1,0,0,0
-3.06,-7.4,-41.36,0,0,0,1,0,0,0
-1.86,-6.77,-40.07,0,0,0,1,0,0,0
-4.78,-6.85,-39.97,0,0,0,1,0,0,0
-5.57,-7.52,-40.12,0,1,0,1,0,0,0
-6.01,-7.69,-38.71,0,1,0,1,0,0,0
-6.24,-7.95,-38.33,0,1,0,1,0,0,0
-6.49,-8.13,-38.31,0,1,0,1,0,0,0
-7.13,-7.36,-37.03,0,1,0,1,0,0,0
-6.95,-7.01,-36.36,0,1,0,1,0,0,0
-6.22,-6.83,-35.09,0,1,0,1,0,0,0
-3.82,-6.51,-33.5,0,1,0,1,0,0,0
-3.63,-6.35,-31.69,0,1,0,1,0,0,0
-5.41,-7.47,-12.91,0,1,0,0,0,0,1
-5.54,-7.25,-11.77,0,1,0,0,0,0,1
-6.89,-7.96,-10.52,0,1,0,0,0,0,1
-6.76,-7.9,-9.97,0,1,0,0,0,0,1
-5.98,-7.3,-8.82,0,1,0,0,0,0,1
-5.82,-6.21,-7.34,0,1,0,0,0,0,1
-6.15,-5.92,-6.84,0,1,0,0,0,0,1
-6.75,-6.48,-6.27,0,1,0,0,0,0,1
-6.03,-7.62,-5.29,0,1,0,0,0,0,1
-5.77,-8.0,-4.24,0,1,0,0,0,0,1
-5.91,-7.75,-3.79,0,1,0,0,0,0,1
-6.47,-6.82,-2.94,0,1,0,0,0,0,1
-7.4,-6.61,-2.45,0,1,0,0,0,0,1
-7.04,-6.19,-1.12,0,1,0,0,0,0,1
-6.52,-6.3,0.92,0,1,0,0,0,0,1
-5.14,-5.83,0.74,0,1,0,0,0,0,1
-3.15,-6.16,1.47,0,1,0,0,0,0,1
-0.68,-6.1,3.08,0,1,0,0,0,0,1
-0.44,-6.27,3.66,0,1,0,0,0,0,1
-1.17,-6.79,3.69,0,1,0,0,0,0,1
-2.31,-7.66,3.6,0,1,0,0,0,0,1
-2.97,-8.41,3.35,0,1,0,0,0,0,1
-3.56,-8.4,2.58,0,1,0,0,0,0,1
-3.12,-7.27,3.17,0,1,0,0,0,0,1
-3.18,-6.62,4.42,0,1,0,0,0,0,1
-3.46,-7.11,4.18,0,1,0,0,0,0,1
-3.99,-8.46,3.86,0,1,0,0,0,0,1
-3.54,-9.25,2.97,0,1,0,0,0,0,1
-3.02,-8.53,2.79,0,1,0,0,0,0,1
-2.58,-7.2,2.57,0,1,0,0,0,0,1
-2.18,-6.85,2.79,0,1,1,0,0,0,0
-2.27,-7.16,2.67,0,1,1,0,0,0,0
-1.92,-7.17,2.58,0,1,1,0,0,0,0
-1.6,-6.9,2.83,0,1,1,0,0,0,0
-1.99,-6.87,2.42,0,1,1,0,0,0,0
-2.27,-7.19,2.46,0,1,1,0,0,0,0
-2.22,-7.78,2.65,0,1,1,0,0,0,0
-2.26,-8.14,2.79,0,1,1,0,0,0,0
-2.37,-7.95,2.55,0,1,1,0,0,0,0
-2.72,-7.43,2.16,0,1,1,0,0,0,0
-2.58,-7.1,2.53,0,1,1,0,0,0,0
-2.89,-7.17,1.96,0,1,1,0,0,0,0
-2.93,-7.45,2.14,0,1,1,0,0,0,0
-2.59,-7.75,2.52,0,1,1,0,0,0,0
-2.31,-7.89,-1.36,0,0,1,0,0,0,0
-1.92,-7.73,-1.01,0,0,1,0,0,0,0
-1.98,-7.25,-0.51,0,0,1,0,0,0,0
-2.22,-6.86,-0.99,0,0,1,0,0,0,0
-2.71,-6.78,-1.64,0,0,1,0,0,0,0
-2.9,-6.84,-1.34,0,0,1,0,0,0,0
-2.9,-6.96,-1.26,0,1,1,0,0,0,0
-2.77,-7.0,-1.85,0,0,1,0,0,0,0
-2.57,-7.09,-1.37,0,0,1,0,0,0,0
-2.64,-7.28,-0.78,0,0,1,0,0,0,0
-2.5,-7.64,-1.29,0,0,1,0,0,0,0
-2.62,-7.85,-1.27,0,0,1,0,0,0,0
-2.59,-7.79,-1.51,0,1,1,0,0,0,0
-2.86,-7.58,-0.93,0,0,1,0,0,0,0
-3.13,-7.46,-0.68,0,0,1,0,0,0,0
-2.91,-7.46,-1.69,0,0,1,0,0,0,0
-2.8,-7.39,-1.52,0,0,1,0,0,0,0
-2.71,-7.46,-0.95,0,0,1,0,0,0,0
-2.78,-7.63,-1.99,0,0,1,0,0,0,0
-3.15,-7.76,-1.59,0,0,1,0,0,0,0
-3.7,-8.01,-2.13,0,1,1,0,0,0,0
-3.8,-8.27,-3.21,0,0,1,0,0,0,0
-3.3,-8.59,-1.36,0,0,1,0,0,0,0
-2.85,-8.45,-0.64,0,0,1,0,0,0,0
-2.54,-8.3,1.25,0,0,1,0,0,0,0
-2.73,-8.28,0.83,0,0,1,0,0,0,0
-3.14,-8.16,0.93,0,1,1,0,0,0,0
-3.03,-7.77,2.23,0,1,1,0,0,0,0
-2.56,-7.35,4.01,0,1,1,0,0,0,0
-2.09,-7.17,5.58,0,1,1,0,0,0,0
-1.69,-7.32,6.81,0,1,1,0,0,0,0
-1.7,-7.46,8.0,0,1,1,0,0,0,0
-1.76,-7.68,9.3,0,1,1,0,0,0,0
-1.95,-7.99,10.22,0,1,1,0,0,0,0
-2.47,-8.32,11.38,0,1,1,0,0,0,0
-3.64,-8.5,11.99,0,1,1,0,0,0,0
-3.41,-8.55,11.29,0,0,1,0,0,0,0
-4.34,-9.33,9.63,0,0,1,0,0,0,0
-4.06,-10.09,7.74,0,1,1,0,0,0,0
-3.52,-10.32,6.59,0,1,1,0,0,0,0
-4.0,-10.09,4.36,0,1,1,0,0,0,0
-3.69,-10.18,2.91,0,1,1,0,0,0,0
-3.03,-10.61,2.86,0,1,1,0,0,0,0
-2.73,-10.57,1.71,0,1,1,0,0,0,0
-1.72,-10.78,1.18,0,1,1,0,0,0,0
-1.31,-11.35,1.1,0,1,1,0,0,0,0
-1.27,-11.74,0.66,0,1,1,0,0,0,0
-1.15,-11.88,0.89,0,1,1,0,0,0,0
-1.4,-11.94,0.86,0,1,1,0,0,0,0
-1.38,-11.81,0.75,0,1,1,0,0,0,0
-1.77,-11.68,0.49,0,1,1,0,0,0,0
-2.41,-11.69,-0.02,0,1,1,0,0,0,0
-2.84,-11.78,-0.15,0,1,1,0,0,0,0
-2.98,-11.87,-0.55,0,1,1,0,0,0,0
-2.83,-12.02,-1.16,0,1,1,0,0,0,0
-2.58,-12.14,-0.8,0,1,1,0,0,0,0
-2.49,-12.3,-1.05,0,1,1,0,0,0,0
-2.6,-12.53,-1.4,0,1,1,0,0,0,0
-2.77,-12.76,-1.55,0,1,1,0,0,0,0
-2.89,-12.95,-1.94,0,1,1,0,0,0,0
-2.58,-13.15,-2.23,0,1,1,0,0,0,0
-2.74,-13.26,-2.44,0,1,1,0,0,0,0
-2.46,-13.03,-2.57,0,1,1,0,0,0,0
-2.37,-12.59,-2.87,0,1,1,0,0,0,0
-2.51,-12.16,-3.47,0,1,1,0,0,0,0
-2.29,-11.86,-3.74,0,1,1,0,0,0,0
-2.1,-11.69,-3.7,0,1,1,0,0,0,0
-1.92,-11.6,-3.39,0,1,1,0,0,0,0
-2.09,-11.65,-3.79,0,1,1,0,0,0,0
-2.2,-11.71,-3.91,0,1,1,0,0,0,0
-1.98,-11.76,-3.82,0,1,1,0,0,0,0
-1.93,-11.79,-4.08,0,1,1,0,0,0,0
-2.11,-11.79,-4.37,0,1,1,0,0,0,0
-2.01,-11.66,-4.79,0,1,1,0,0,0,0
-2.16,-11.51,-4.91,0,1,1,0,0,0,0
-2.21,-11.8,-4.88,0,1,1,0,0,0,0
-2.47,-11.47,-5.92,0,1,1,0,0,0,0
-2.65,-10.78,-5.87,0,1,1,0,0,0,0
-2.85,-10.46,-6.28,0,1,1,0,0,0,0
-2.81,-10.53,-6.3,0,1,1,0,0,0,0
-2.36,-10.52,-6.2,0,1,1,0,0,0,0
