roll,pitch,heading,in_motion,is_rotating,Computer,Pillow,Plant,Hat,Nothing
-1.73,2.04,-3.03,0,0,1,0,0,0,0
-1.25,2.54,-3.1,0,1,1,0,0,0,0
-0.88,2.61,-2.4,0,0,1,0,0,0,0
-1.37,2.5,-2.74,0,0,1,0,0,0,0
-1.61,2.24,-2.75,0,0,1,0,0,0,0
-0.8,1.75,-3.94,0,0,1,0,0,0,0
-0.33,1.2,-2.63,0,0,1,0,0,0,0
-0.82,1.43,-3.27,0,1,1,0,0,0,0
-1.03,1.8,-5.2,0,0,1,0,0,0,0
-0.23,2.12,-6.15,0,1,1,0,0,0,0
0.28,2.02,-3.8,0,0,1,0,0,0,0
-0.01,1.72,-2.93,0,1,1,0,0,0,0
-0.43,1.49,-3.52,0,0,1,0,0,0,0
-0.35,1.18,-3.7,0,0,1,0,0,0,0
0.04,0.85,-4.38,0,0,1,0,0,0,0
0.65,0.73,-3.56,0,0,1,0,0,0,0
1.17,0.73,-3.14,0,0,1,0,0,0,0
0.83,0.99,-4.33,0,0,1,0,0,0,0
-0.57,1.48,-6.1,0,1,1,0,0,0,0
-0.61,1.96,-6.2,0,0,1,0,0,0,0
0.28,2.02,-7.12,0,1,1,0,0,0,0
1.71,2.02,-4.91,0,0,1,0,0,0,0
1.59,2.24,-4.35,0,1,1,0,0,0,0
1.72,2.28,-5.12,0,0,1,0,0,0,0
1.52,1.94,-5.11,0,1,1,0,0,0,0
1.04,1.34,-5.58,0,1,1,0,0,0,0
0.3,0.77,-5.63,0,1,1,0,0,0,0
0.25,0.41,-5.32,0,1,1,0,0,0,0
0.15,0.29,-5.32,0,0,1,0,0,0,0
0.92,0.21,-5.74,0,1,1,0,0,0,0
1.41,0.11,-5.55,0,0,1,0,0,0,0
1.63,0.02,-5.05,0,0,1,0,0,0,0
1.1,0.2,-5.05,0,1,1,0,0,0,0
0.89,0.59,-5.0,0,0,1,0,0,0,0
0.98,0.63,-5.14,0,1,1,0,0,0,0
1.1,0.53,-4.79,0,0,1,0,0,0,0
1.03,0.45,-5.48,0,0,1,0,0,0,0
1.05,0.32,-5.56,0,0,1,0,0,0,0
1.18,-0.07,-4.68,0,0,1,0,0,0,0
1.18,-0.37,-3.49,0,0,1,0,0,0,0
1.25,0.24,-4.46,0,0,1,0,0,0,0
0.85,0.72,-4.79,0,0,1,0,0,0,0
0.99,0.68,-5.45,0,0,1,0,0,0,0
1.59,0.53,-4.66,0,0,1,0,0,0,0
0.88,0.12,-4.99,0,0,1,0,0,0,0
0.33,-0.57,-4.16,0,0,1,0,0,0,0
-0.65,-1.05,-4.81,0,0,1,0,0,0,0
-0.78,-1.14,-5.27,0,0,1,0,0,0,0
-0.21,-0.96,-4.97,0,0,1,0,0,0,0
-0.42,-0.79,-3.74,0,1,1,0,0,0,0
-4.92,0.26,-4.34,0,0,1,0,0,0,0
5.18,0.91,-1.77,0,1,1,0,0,0,0
15.13,2.05,4.68,0,1,1,0,0,0,0
-11.21,0.02,-3.41,0,1,1,0,0,0,0
-31.16,2.46,-5.88,0,1,1,0,0,0,0
-20.03,0.46,-8.25,0,1,1,0,0,0,0
7.31,0.29,6.94,0,1,1,0,0,0,0
11.78,-0.82,9.29,0,1,1,0,0,0,0
2.97,-2.0,0.52,0,1,1,0,0,0,0
-8.01,-1.23,-4.52,0,1,1,0,0,0,0
-16.66,1.05,-8.82,0,0,1,0,0,0,0
-14.32,1.19,-10.44,0,0,1,0,0,0,0
-5.74,-0.15,-6.17,0,0,1,0,0,0,0
11.65,-0.35,3.6,0,1,1,0,0,0,0
13.73,-0.1,12.65,0,0,1,0,0,0,0
0.51,-0.57,-1.38,0,0,1,0,0,0,0
-8.59,0.46,-10.59,0,1,1,0,0,0,0
-2.37,0.54,-10.14,0,1,1,0,0,0,0
5.66,0.37,-6.71,0,1,1,0,0,0,0
5.35,0.02,-7.91,0,1,1,0,0,0,0
-3.16,-0.38,-5.68,0,0,1,0,0,0,0
-9.17,-0.09,-7.94,0,0,1,0,0,0,0
-6.11,-0.3,-8.21,0,0,1,0,0,0,0
4.8,-0.53,-4.35,0,1,1,0,0,0,0
11.28,0.06,-0.29,0,1,1,0,0,0,0
6.82,-0.49,1.43,0,0,1,0,0,0,0
-1.45,-1.19,2.05,0,1,1,0,0,0,0
-7.9,-1.66,0.21,0,1,1,0,0,0,0
-8.53,-2.52,-7.56,0,0,1,0,0,0,0
-8.35,-3.34,-9.67,0,1,1,0,0,0,0
-8.13,-4.19,-7.25,0,1,1,0,0,0,0
-4.66,-5.19,-4.05,0,1,1,0,0,0,0
1.02,-6.17,2.77,0,1,1,0,0,0,0
3.38,-6.35,8.41,0,1,1,0,0,0,0
4.63,-6.12,12.53,0,1,1,0,0,0,0
0.38,-5.54,13.92,0,1,1,0,0,0,0
-2.52,-5.75,12.63,0,1,1,0,0,0,0
-5.47,-5.72,11.11,0,1,1,0,0,0,0
-5.29,-5.71,11.14,0,1,1,0,0,0,0
-3.51,-5.81,11.46,0,1,1,0,0,0,0
-2.48,-5.93,12.21,0,1,1,0,0,0,0
-1.61,-6.01,12.86,0,1,1,0,0,0,0
-2.09,-6.08,13.12,0,1,1,0,0,0,0
-3.22,-6.09,12.92,0,1,1,0,0,0,0
-2.36,-6.06,13.7,0,1,1,0,0,0,0
-2.2,-6.36,12.39,0,1,1,0,0,0,0
-2.41,-6.36,10.91,0,1,1,0,0,0,0
-3.62,-6.27,9.58,0,1,1,0,0,0,0
-1.82,-6.12,9.13,0,1,1,0,0,0,0
-1.43,-6.05,8.47,0,1,1,0,0,0,0
-2.04,-5.89,7.19,0,1,1,0,0,0,0
0.02,-5.75,6.87,0,1,1,0,0,0,0
5.79,-5.67,6.63,0,1,1,0,0,0,0
9.62,-5.99,5.06,0,1,1,0,0,0,0
9.59,-6.92,0.1,0,1,1,0,0,0,0
8.24,-7.68,-8.09,0,1,1,0,0,0,0
-0.65,-2.67,-33.08,0,1,0,0,0,0,1
-1.6,-1.1,-35.96,0,1,0,0,0,0,1
-1.7,-0.1,-37.68,0,1,0,0,0,0,1
0.98,0.14,-38.29,0,1,0,0,0,0,1
3.71,0.24,-38.18,0,1,0,0,0,0,1
7.09,0.5,-37.96,0,1,0,0,0,0,1
7.64,0.93,-36.86,0,1,0,0,0,0,1
8.39,1.08,-36.73,0,1,0,0,0,0,1
7.95,1.15,-36.7,0,1,0,0,0,0,1
7.34,1.19,-37.14,0,1,0,0,0,0,1
5.94,1.13,-37.16,0,1,0,0,0,0,1
1.72,0.82,-36.14,0,1,0,0,0,0,1
-4.59,-0.36,-34.94,0,1,0,0,0,0,1
-9.0,-2.39,-31.3,0,1,0,0,0,0,1
-1.17,-12.25,2.68,0,1,1,0,0,0,0
3.92,-0.46,12.96,0,1,1,0,0,0,0
9.55,0.71,13.16,0,1,1,0,0,0,0
10.12,1.77,12.13,0,1,1,0,0,0,0
9.68,2.1,10.03,0,1,1,0,0,0,0
11.19,2.84,9.91,0,1,1,0,0,0,0
12.26,3.14,9.02,0,1,1,0,0,0,0
12.46,3.24,7.33,0,1,1,0,0,0,0
11.79,3.04,6.31,0,1,1,0,0,0,0
11.89,2.57,5.11,0,1,1,0,0,0,0
11.69,2.02,4.08,0,1,1,0,0,0,0
10.41,1.16,2.02,0,1,1,0,0,0,0
6.53,-0.4,-0.6,0,1,1,0,0,0,0
3.92,-1.43,-2.57,0,1,1,0,0,0,0
2.48,-1.77,-3.86,0,1,1,0,0,0,0
1.22,-1.96,-5.5,0,1,1,0,0,0,0
2.29,-2.09,-6.4,0,1,1,0,0,0,0
3.3,-2.15,-6.12,0,1,1,0,0,0,0
4.23,-2.56,-5.9,0,1,1,0,0,0,0
5.21,-2.9,-5.47,0,1,1,0,0,0,0
5.85,-2.96,-4.74,0,1,1,0,0,0,0
6.06,-2.59,-4.37,0,1,1,0,0,0,0
5.74,-1.84,-4.84,0,1,1,0,0,0,0
4.75,-1.15,-5.05,0,1,1,0,0,0,0
3.68,-0.84,-4.83,0,1,1,0,0,0,0
2.85,-0.88,-5.39,0,1,1,0,0,0,0
2.68,-1.56,-4.56,0,1,1,0,0,0,0
3.26,-2.48,-5.2,0,1,1,0,0,0,0
3.68,-3.1,-4.5,0,1,1,0,0,0,0
2.45,-2.77,-3.87,0,1,1,0,0,0,0
1.07,-2.2,-2.91,0,1,1,0,0,0,0
1.65,-1.84,-1.74,0,1,1,0,0,0,0
3.63,-0.98,0.12,0,1,1,0,0,0,0
5.72,-0.37,2.24,0,1,1,0,0,0,0
6.02,-0.03,4.02,0,1,1,0,0,0,0
7.12,-0.15,5.31,0,1,1,0,0,0,0
8.26,0.37,7.65,0,1,1,0,0,0,0
7.72,0.54,9.29,0,1,1,0,0,0,0
6.73,-0.43,9.84,0,0,1,0,0,0,0
6.09,-1.24,13.75,0,1,1,0,0,0,0
-3.91,2.82,76.67,0,1,0,0,0,0,1
-4.33,2.03,77.74,0,1,0,0,0,0,1
-3.12,0.82,80.59,0,1,0,0,0,0,1
-2.04,-0.2,83.49,0,1,0,0,0,0,1
-0.67,-1.14,85.78,0,1,0,0,0,0,1
0.23,-1.51,87.62,0,1,0,0,0,0,1
-1.56,-1.69,88.75,0,1,0,0,0,0,1
-2.58,-1.64,87.06,0,1,0,0,0,0,1
-1.26,-2.7,88.65,0,1,0,0,0,0,1
1.64,-4.53,90.97,0,1,0,0,0,0,1
2.84,-6.19,92.67,0,1,0,0,0,0,1
1.41,-6.35,92.16,0,1,0,0,0,0,1
-0.66,-5.7,91.13,0,1,0,0,0,0,1
-1.51,-4.86,90.62,0,1,0,0,0,0,1
-1.32,-4.32,90.81,0,1,0,0,0,0,1
-1.12,-4.0,90.28,0,1,0,0,0,0,1
-1.96,-3.83,89.02,0,1,0,0,0,0,1
-3.07,-2.92,85.02,0,1,0,0,0,0,1
-2.89,-1.41,84.11,0,1,0,0,0,0,1
-2.2,0.15,85.43,0,1,0,0,0,0,1
-2.87,1.25,86.67,0,1,0,0,0,0,1
-4.1,1.53,84.1,0,1,0,0,0,0,1
-3.94,0.67,81.71,0,1,0,0,0,0,1
-2.79,-0.44,83.59,0,1,0,0,0,0,1
-0.15,-0.72,84.1,0,1,0,0,0,0,1
1.94,-0.32,85.0,0,1,0,0,0,0,1
2.91,0.43,84.82,0,1,0,0,0,0,1
3.21,0.78,84.13,0,1,0,0,0,0,1
2.08,0.48,83.7,0,1,0,0,0,0,1
1.33,0.18,83.57,0,1,0,0,0,0,1
0.88,0.38,83.36,0,1,0,0,1,0,0
0.54,0.85,83.19,0,1,0,0,1,0,0
0.45,1.38,83.16,0,1,0,0,1,0,0
0.16,1.64,82.73,0,1,0,0,1,0,0
0.24,1.61,81.19,0,0,0,0,1,0,0
0.54,1.32,80.07,0,1,0,0,1,0,0
0.61,0.81,80.45,0,1,0,0,1,0,0
0.86,0.21,80.72,0,1,0,0,1,0,0
0.58,-0.6,80.57,0,1,0,0,1,0,0
0.63,-1.27,80.1,0,1,0,0,1,0,0
0.48,-1.43,80.9,0,1,0,0,1,0,0
0.21,-1.09,80.0,0,1,0,0,1,0,0
-0.1,-0.53,79.85,0,1,0,0,1,0,0
-0.09,-0.07,79.89,0,1,0,0,1,0,0
0.03,0.22,79.57,0,1,0,0,1,0,0
0.53,0.19,79.71,0,1,0,0,1,0,0
0.87,0.13,80.19,0,1,0,0,1,0,0
1.02,0.04,80.33,0,1,0,0,1,0,0
1.02,0.01,81.02,0,0,0,0,1,0,0
0.88,-0.06,80.3,0,0,0,0,1,0,0
0.98,-0.09,81.33,0,0,0,0,1,0,0
0.89,-0.02,81.37,0,1,0,0,1,0,0
0.87,-0.03,81.22,0,0,0,0,1,0,0
0.88,-0.18,81.85,0,0,0,0,1,0,0
1.04,-0.27,83.01,0,0,0,0,1,0,0
0.98,-0.18,83.37,0,0,0,0,1,0,0
0.79,-0.01,82.71,0,1,0,0,1,0,0
0.43,0.2,82.71,0,1,0,0,1,0,0
0.4,0.2,82.82,0,0,0,0,1,0,0
0.29,0.08,81.98,0,0,0,0,1,0,0
0.2,-0.07,81.34,0,0,0,0,1,0,0
0.3,-0.18,81.09,0,0,0,0,1,0,0
0.46,-0.23,80.65,0,0,0,0,1,0,0
0.4,-0.34,81.11,0,0,0,0,1,0,0
0.25,-0.37,80.95,0,0,0,0,1,0,0
0.24,-0.32,81.22,0,0,0,0,1,0,0
0.2,-0.41,80.97,0,0,0,0,1,0,0
0.36,-0.41,81.21,0,0,0,0,1,0,0
0.29,-0.43,81.85,0,0,0,0,1,0,0
-0.13,-0.5,82.12,0,0,0,0,1,0,0
-0.22,-0.57,80.36,0,0,0,0,1,0,0
-0.45,-0.61,80.8,0,0,0,0,1,0,0
-0.25,-0.61,80.38,0,0,0,0,1,0,0
-0.02,-0.62,80.44,0,0,0,0,1,0,0
0.41,-0.73,80.33,0,0,0,0,1,0,0
0.6,-0.7,80.76,0,0,0,0,1,0,0
0.45,-0.62,80.67,0,0,0,0,1,0,0
0.2,-0.68,80.19,0,0,0,0,1,0,0
-0.32,-1.21,80.09,0,0,0,0,1,0,0
-0.18,-1.55,80.52,0,0,0,0,1,0,0
0.07,-1.47,82.94,0,0,0,0,1,0,0
-0.58,-1.61,82.86,0,0,0,0,1,0,0
-1.19,-1.49,82.2,0,0,0,0,1,0,0
-0.32,-0.97,82.62,0,1,0,0,1,0,0
0.63,-0.27,83.99,0,0,0,0,1,0,0
0.31,0.52,83.82,0,0,0,0,1,0,0
-0.16,1.29,83.63,0,0,0,0,1,0,0
-0.7,1.95,83.89,0,0,0,0,1,0,0
-1.11,2.14,83.47,0,0,0,0,1,0,0
-0.79,1.97,83.08,0,0,0,0,1,0,0
0.09,1.61,83.13,0,0,0,0,1,0,0
0.29,1.44,83.27,0,0,0,0,1,0,0
0.14,1.75,82.98,0,0,0,0,1,0,0
-1.65,2.8,81.36,0,0,0,0,1,0,0
-0.38,3.45,83.14,0,1,0,0,1,0,0
1.51,3.62,84.91,0,1,0,0,1,0,0
-0.67,3.04,85.62,0,1,0,0,1,0,0
-1.96,2.17,85.5,0,1,0,0,1,0,0
-2.78,1.37,85.32,0,1,0,0,1,0,0
-2.87,0.9,85.86,0,1,0,0,1,0,0
-2.79,0.65,85.27,0,1,0,0,1,0,0
-2.23,0.63,85.88,0,1,0,0,1,0,0
-1.54,0.7,85.63,0,1,0,0,1,0,0
-0.94,0.9,85.24,0,1,0,0,1,0,0
-0.9,0.8,85.38,0,1,0,0,1,0,0
-1.2,0.84,85.1,0,1,0,0,1,0,0
-1.7,0.9,84.98,0,1,0,0,1,0,0
-0.97,0.35,85.69,0,1,0,0,1,0,0
-0.71,-0.17,85.83,0,1,0,0,1,0,0
-0.52,-0.43,85.39,0,1,0,0,1,0,0
-0.49,-0.44,85.02,0,1,0,0,1,0,0
-0.3,-0.38,85.44,0,1,0,0,1,0,0
0.11,-0.19,85.64,0,1,0,0,1,0,0
0.01,0.08,84.78,0,1,0,0,1,0,0
-0.12,0.4,84.1,0,1,0,0,1,0,0
-0.34,0.46,84.97,0,1,0,0,1,0,0
-0.35,0.38,87.96,0,0,0,0,1,0,0
-0.19,0.28,90.0,0,1,0,0,1,0,0
-0.19,0.14,89.6,0,1,0,0,1,0,0
-0.25,0.16,89.51,0,1,0,0,1,0,0
-0.34,0.15,89.93,0,1,0,0,1,0,0
-0.26,0.16,89.26,0,1,0,0,1,0,0
-0.56,0.15,89.37,0,1,0,0,1,0,0
-0.74,0.09,89.77,0,1,0,0,1,0,0
-0.82,0.04,89.64,0,1,0,0,1,0,0
-0.03,0.05,89.49,0,1,0,0,1,0,0
0.37,0.08,87.72,0,0,0,0,1,0,0
0.35,0.16,88.02,0,0,0,0,1,0,0
0.42,0.39,87.49,0,0,0,0,1,0,0
0.49,0.63,87.82,0,0,0,0,1,0,0
0.62,0.79,88.52,0,0,0,0,1,0,0
0.57,0.85,88.51,0,0,0,0,1,0,0
0.64,0.86,88.11,0,0,0,0,1,0,0
0.48,0.8,87.93,0,0,0,0,1,0,0
0.4,0.63,87.88,0,0,0,0,1,0,0
0.61,0.5,87.61,0,0,0,0,1,0,0
1.22,0.28,86.98,0,0,0,0,1,0,0
1.33,0.08,86.53,0,0,0,0,1,0,0
1.24,-0.07,87.36,0,0,0,0,1,0,0
0.86,-0.11,88.74,0,0,0,0,1,0,0
0.59,-0.02,87.98,0,0,0,0,1,0,0
0.48,0.01,87.0,0,0,0,0,1,0,0
0.62,0.05,85.94,0,0,0,0,1,0,0
0.75,-0.01,87.11,0,0,0,0,1,0,0
0.71,-0.02,87.13,0,0,0,0,1,0,0
0.68,-0.03,86.88,0,0,0,0,1,0,0
0.62,0.04,87.19,0,0,0,0,1,0,0
0.69,0.1,87.58,0,0,0,0,1,0,0
0.76,0.23,88.33,0,0,0,0,1,0,0
0.61,0.19,88.3,0,0,0,0,1,0,0
0.53,-0.0,87.85,0,0,0,0,1,0,0
0.64,-0.2,87.97,0,0,0,0,1,0,0
0.66,-0.31,87.55,0,0,0,0,1,0,0
0.33,-0.4,88.46,0,0,0,0,1,0,0
-0.09,-0.56,87.92,0,0,0,0,1,0,0
0.53,-0.56,87.32,0,0,0,0,1,0,0
0.97,-0.18,86.67,0,0,0,0,1,0,0
0.72,0.21,86.62,0,0,0,0,1,0,0
0.25,0.39,87.04,0,0,0,0,1,0,0
0.41,0.57,87.26,0,0,0,0,1,0,0
0.75,0.74,86.41,0,0,0,0,1,0,0
1.25,0.92,85.13,0,1,0,0,1,0,0
1.36,0.99,86.21,0,0,0,0,1,0,0
1.17,1.13,86.22,0,1,0,0,1,0,0
1.05,1.01,86.22,0,0,0,0,1,0,0
1.17,0.9,87.79,0,0,0,0,1,0,0
1.66,0.82,88.26,0,0,0,0,1,0,0
2.0,0.78,88.11,0,0,0,0,1,0,0
2.0,0.76,87.75,0,0,0,0,1,0,0
1.37,0.81,87.83,0,0,0,0,1,0,0
0.92,0.86,88.43,0,0,0,0,1,0,0
0.78,0.84,86.92,0,0,0,0,1,0,0
1.02,0.8,87.61,0,0,0,0,1,0,0
1.22,0.77,86.95,0,0,0,0,1,0,0
1.22,0.77,86.46,0,0,0,0,1,0,0
0.94,0.74,88.64,0,0,0,0,1,0,0
0.62,0.62,87.31,0,0,0,0,1,0,0
0.71,0.48,86.46,0,0,0,0,1,0,0
1.11,0.47,86.32,0,0,0,0,1,0,0
1.12,0.58,86.93,0,0,0,0,1,0,0
0.45,0.5,86.87,0,0,0,0,1,0,0
0.25,0.26,87.4,0,0,0,0,1,0,0
0.88,0.18,87.99,0,0,0,0,1,0,0
1.15,0.29,88.3,0,0,0,0,1,0,0
0.9,0.46,87.88,0,0,0,0,1,0,0
0.72,0.52,88.24,0,0,0,0,1,0,0
1.05,0.51,88.56,0,0,0,0,1,0,0
1.01,0.49,87.83,0,0,0,0,1,0,0
0.76,0.4,86.37,0,0,0,0,1,0,0
0.87,0.25,87.79,0,0,0,0,1,0,0
1.07,0.16,87.4,0,0,0,0,1,0,0
1.28,0.1,87.43,0,0,0,0,1,0,0
1.5,0.12,87.09,0,0,0,0,1,0,0
1.33,0.08,85.69,0,0,0,0,1,0,0
1.14,0.02,87.14,0,0,0,0,1,0,0
1.2,0.06,87.79,0,0,0,0,1,0,0
1.04,0.07,87.97,0,0,0,0,1,0,0
