roll,pitch,heading,in_motion,is_rotating,Computer,Pillow,Plant,Hat,Nothing
-0.34,4.96,-6.91,0,0,1,0,0,0,0
-0.46,5.14,-6.42,0,0,1,0,0,0,0
-0.32,5.12,-6.72,0,0,1,0,0,0,0
-0.15,4.98,-6.88,0,0,1,0,0,0,0
-0.0,4.97,-7.91,0,0,1,0,0,0,0
0.05,5.01,-7.64,0,0,1,0,0,0,0
0.11,4.79,-7.59,0,1,1,0,0,0,0
-0.14,4.43,-6.87,0,0,1,0,0,0,0
-0.05,3.91,-6.56,0,1,1,0,0,0,0
-0.4,2.83,-6.6,0,0,1,0,0,0,0
0.14,2.79,-7.17,0,0,1,0,0,0,0
-0.46,3.58,-6.23,0,0,1,0,0,0,0
-1.22,4.58,-6.44,0,1,1,0,0,0,0
-1.91,4.39,-7.66,0,0,1,0,0,0,0
-1.99,3.13,-6.1,0,0,1,0,0,0,0
-1.07,2.41,-5.49,0,0,1,0,0,0,0
0.12,3.18,-6.37,0,0,1,0,0,0,0
0.33,4.52,-5.75,0,0,1,0,0,0,0
-0.17,5.13,-6.39,0,0,1,0,0,0,0
-1.09,5.09,-6.27,0,0,1,0,0,0,0
-0.79,5.15,-5.82,0,0,1,0,0,0,0
-0.11,5.35,-5.84,0,0,1,0,0,0,0
0.26,5.56,-4.93,0,0,1,0,0,0,0
0.25,5.69,-4.95,0,0,1,0,0,0,0
-0.01,5.4,-5.42,0,0,1,0,0,0,0
-0.31,4.86,-6.16,0,0,1,0,0,0,0
-0.05,4.62,-5.54,0,0,1,0,0,0,0
-0.15,4.57,-5.72,0,0,1,0,0,0,0
0.21,4.83,-5.46,0,0,1,0,0,0,0
0.06,4.79,-5.2,0,0,1,0,0,0,0
0.43,5.05,-6.51,0,0,1,0,0,0,0
0.14,5.86,-6.46,0,1,1,0,0,0,0
-0.57,6.81,-5.15,0,0,1,0,0,0,0
-1.47,7.27,-5.73,0,0,1,0,0,0,0
-1.81,7.24,-6.55,0,0,1,0,0,0,0
-0.59,7.17,-6.41,0,1,1,0,0,0,0
0.55,7.14,-4.28,0,0,1,0,0,0,0
0.84,7.13,-3.18,0,1,1,0,0,0,0
0.48,7.45,-4.18,0,0,1,0,0,0,0
0.17,7.74,-5.29,0,0,1,0,0,0,0
-0.76,7.95,-5.89,0,0,1,0,0,0,0
-1.23,8.28,-5.62,0,0,1,0,0,0,0
-0.77,8.61,-5.3,0,0,1,0,0,0,0
-0.98,8.68,-5.85,0,0,1,0,0,0,0
-1.08,8.35,-5.95,0,1,1,0,0,0,0
-1.51,8.02,-5.76,0,0,1,0,0,0,0
-1.48,7.58,-5.9,0,0,1,0,0,0,0
-1.19,7.23,-5.8,0,0,1,0,0,0,0
-0.83,7.28,-4.81,0,0,1,0,0,0,0
-0.98,7.34,-4.72,0,0,1,0,0,0,0
-1.07,7.42,-4.22,0,0,1,0,0,0,0
-1.09,7.37,-4.58,0,0,1,0,0,0,0
-1.01,7.14,-4.83,0,0,1,0,0,0,0
-1.25,7.13,-5.02,0,0,1,0,0,0,0
-1.43,6.9,-5.81,0,0,1,0,0,0,0
-1.07,6.58,-4.81,0,0,1,0,0,0,0
-0.82,6.35,-5.04,0,0,1,0,0,0,0
-0.35,6.28,-5.11,0,0,1,0,0,0,0
-0.49,6.51,-5.08,0,0,1,0,0,0,0
-0.73,6.69,-5.42,0,0,1,0,0,0,0
-1.11,6.63,-6.34,0,0,1,0,0,0,0
-0.82,6.6,-5.48,0,0,1,0,0,0,0
-0.33,6.39,-4.84,0,0,1,0,0,0,0
0.03,6.21,-5.08,0,0,1,0,0,0,0
0.01,6.01,-5.1,0,0,1,0,0,0,0
0.31,5.99,-4.46,0,1,1,0,0,0,0
-0.48,6.41,-4.95,0,0,1,0,0,0,0
-1.67,6.79,-6.28,0,0,1,0,0,0,0
-2.81,6.54,-6.35,0,0,1,0,0,0,0
-2.26,5.69,-4.92,0,0,1,0,0,0,0
-1.07,5.24,-4.88,0,0,1,0,0,0,0
0.04,5.21,-4.29,0,0,1,0,0,0,0
-0.25,5.33,-4.51,0,0,1,0,0,0,0
-0.37,5.84,-4.3,0,0,1,0,0,0,0
-0.59,6.32,-6.01,0,0,1,0,0,0,0
-0.41,6.28,-5.84,0,0,1,0,0,0,0
-0.16,5.82,-5.64,0,0,1,0,0,0,0
-0.51,5.32,-5.29,0,0,1,0,0,0,0
-0.43,4.84,-4.92,0,0,1,0,0,0,0
0.13,4.62,-4.26,0,0,1,0,0,0,0
0.04,5.01,-3.25,0,0,1,0,0,0,0
-0.45,5.52,-2.63,0,0,1,0,0,0,0
-0.54,5.78,-3.55,0,0,1,0,0,0,0
-0.86,5.83,-4.75,0,0,1,0,0,0,0
-1.01,5.82,-4.54,0,0,1,0,0,0,0
-0.91,5.79,-4.48,0,0,1,0,0,0,0
-0.55,5.68,-4.55,0,0,1,0,0,0,0
-0.6,5.51,-3.93,0,0,1,0,0,0,0
-0.84,5.55,-3.54,0,0,1,0,0,0,0
-0.84,5.53,-3.78,0,0,1,0,0,0,0
-0.53,5.64,-5.43,0,0,1,0,0,0,0
-0.68,5.56,-6.13,0,1,1,0,0,0,0
-0.95,5.62,-5.05,0,0,1,0,0,0,0
-1.25,5.57,-5.03,0,0,1,0,0,0,0
-1.17,5.43,-4.82,0,0,1,0,0,0,0
-1.05,5.4,-5.23,0,0,1,0,0,0,0
-1.07,5.34,-5.66,0,0,1,0,0,0,0
-1.15,5.38,-5.43,0,0,1,0,0,0,0
-1.11,5.42,-6.28,0,0,1,0,0,0,0
-1.04,5.54,-5.62,0,0,1,0,0,0,0
-0.64,5.3,-5.92,0,0,1,0,0,0,0
-0.2,4.88,-5.0,0,0,1,0,0,0,0
-1.5,5.16,-4.86,0,0,1,0,0,0,0
-2.4,6.13,-6.49,0,0,1,0,0,0,0
-0.7,6.85,-6.12,0,0,1,0,0,0,0
-0.26,6.55,-5.06,0,0,1,0,0,0,0
-0.23,5.67,-5.7,0,0,1,0,0,0,0
0.15,5.44,-5.55,0,0,1,0,0,0,0
0.83,6.35,-5.06,0,0,1,0,0,0,0
1.97,6.73,-3.43,0,0,1,0,0,0,0
1.95,6.86,-0.28,0,1,1,0,0,0,0
0.01,6.52,-1.01,0,1,1,0,0,0,0
-1.39,6.65,0.72,0,1,1,0,0,0,0
-1.6,7.36,3.47,0,1,1,0,0,0,0
-0.93,7.93,5.68,0,1,1,0,0,0,0
-0.63,8.4,9.24,0,1,1,0,0,0,0
-1.11,8.99,11.48,0,1,1,0,0,0,0
0.35,10.01,10.53,0,1,1,0,0,0,0
-0.61,8.82,11.38,0,1,1,0,0,0,0
-1.84,9.33,10.83,0,1,1,0,0,0,0
11.0,9.3,11.8,0,0,1,0,0,0,0
10.5,9.36,10.86,0,1,1,0,0,0,0
10.38,9.53,10.94,0,1,1,0,0,0,0
-4.7,4.89,13.9,0,1,1,0,0,0,0
-14.84,1.75,12.44,0,1,1,0,0,0,0
-18.76,1.32,11.46,0,1,1,0,0,0,0
-18.3,1.95,8.92,0,0,1,0,0,0,0
-14.66,2.62,8.96,0,0,1,0,0,0,0
-8.94,3.13,8.09,0,1,1,0,0,0,0
-2.96,4.21,8.49,0,1,1,0,0,0,0
1.16,5.14,10.0,0,1,1,0,0,0,0
3.16,5.54,10.67,0,1,1,0,0,0,0
3.44,5.53,11.39,0,1,1,0,0,0,0
1.91,5.23,11.21,0,1,1,0,0,0,0
0.07,5.08,10.29,0,1,1,0,0,0,0
-1.2,5.09,9.41,0,1,1,0,0,0,0
-2.18,5.16,9.43,0,1,1,0,0,0,0
-2.38,5.24,9.36,0,1,1,0,0,0,0
-1.74,5.3,9.58,0,1,1,0,0,0,0
-0.71,5.35,9.72,0,1,1,0,0,0,0
0.25,5.42,10.46,0,1,1,0,0,0,0
0.8,5.42,10.7,0,1,1,0,0,0,0
0.58,5.4,10.23,0,1,1,0,0,0,0
0.39,5.21,10.54,0,0,1,0,0,0,0
-0.35,5.01,9.6,0,0,1,0,0,0,0
-1.02,4.9,9.43,0,0,1,0,0,0,0
-2.94,5.0,8.73,0,1,1,0,0,0,0
-3.34,4.95,8.82,0,0,1,0,0,0,0
-3.38,4.61,8.92,0,1,1,0,0,0,0
-1.49,4.34,10.94,0,1,1,0,0,0,0
9.93,7.29,77.08,0,1,0,0,0,0,1
11.36,9.48,80.65,0,1,0,0,0,0,1
9.15,10.53,82.55,0,1,0,0,0,0,1
6.54,11.02,82.69,0,1,0,0,0,0,1
4.71,11.26,83.3,0,1,0,0,0,0,1
3.42,11.44,82.77,0,1,0,0,0,0,1
2.44,11.29,83.04,0,1,0,0,0,0,1
1.96,11.08,82.59,0,1,0,0,0,0,1
1.84,10.9,82.75,0,1,0,0,0,0,1
1.77,10.88,82.97,0,1,0,0,0,0,1
1.71,10.79,82.66,0,1,0,0,0,0,1
1.88,10.64,82.18,0,1,0,0,0,0,1
2.09,10.54,82.48,0,1,0,0,0,0,1
2.17,10.57,82.03,0,1,0,0,0,0,1
2.29,10.55,82.53,0,1,0,0,0,0,1
2.23,10.54,82.35,0,1,0,0,0,0,1
2.16,10.55,82.22,0,1,0,0,0,0,1
2.31,10.63,81.55,0,1,0,0,0,0,1
2.32,10.74,82.07,0,1,0,0,0,0,1
2.4,10.77,81.89,0,1,0,0,0,0,1
2.41,10.55,82.28,0,1,0,0,0,0,1
2.36,10.42,82.08,0,1,0,0,0,0,1
2.19,10.36,82.3,0,1,0,0,0,0,1
2.04,10.24,82.26,0,1,0,0,0,0,1
2.19,10.38,81.99,0,1,0,0,0,0,1
2.19,10.44,82.27,0,1,0,0,0,0,1
2.27,10.74,82.42,0,1,0,0,0,0,1
2.18,10.99,81.96,0,1,0,0,0,0,1
2.51,11.02,82.52,0,1,0,0,0,0,1
3.03,11.24,83.1,0,1,0,0,0,0,1
2.7,11.64,82.84,0,1,0,0,1,0,0
2.0,11.74,82.71,0,1,0,0,1,0,0
1.49,11.65,81.98,0,0,0,0,1,0,0
1.16,11.62,82.8,0,0,0,0,1,0,0
0.64,11.38,82.23,0,0,0,0,1,0,0
0.64,11.31,81.41,0,0,0,0,1,0,0
0.82,11.23,81.54,0,0,0,0,1,0,0
1.0,11.22,82.38,0,0,0,0,1,0,0
1.77,11.13,82.59,0,0,0,0,1,0,0
2.16,11.21,83.02,0,0,0,0,1,0,0
3.15,11.35,83.39,0,0,0,0,1,0,0
5.43,11.88,85.41,0,0,0,0,1,0,0
8.23,12.6,88.04,0,1,0,0,1,0,0
7.53,13.61,90.55,0,1,0,0,1,0,0
2.28,13.46,89.23,0,1,0,0,1,0,0
-2.37,12.39,88.19,0,1,0,0,1,0,0
-4.61,11.48,87.03,0,1,0,0,1,0,0
-5.27,10.94,87.06,0,1,0,0,1,0,0
-6.79,10.76,86.55,0,1,0,0,1,0,0
-7.51,10.72,86.7,0,1,0,0,1,0,0
-7.61,11.52,86.84,0,1,0,0,1,0,0
-7.49,12.15,83.68,0,0,0,0,1,0,0
-7.14,12.4,81.51,0,1,0,0,1,0,0
-6.56,12.55,82.3,0,1,0,0,1,0,0
-6.66,12.83,85.6,0,0,0,0,1,0,0
-7.18,12.94,87.03,0,1,0,0,1,0,0
-6.9,12.55,87.39,0,1,0,0,1,0,0
-7.01,9.84,86.11,0,1,0,0,1,0,0
-6.71,6.39,91.43,0,1,0,0,1,0,0
-3.71,9.79,98.16,0,1,0,0,1,0,0
-3.48,19.93,97.18,0,1,0,0,0,0,1
-1.81,31.71,93.3,0,1,0,0,0,0,1
-0.76,40.32,91.33,0,1,0,0,0,0,1
-1.39,41.28,89.74,1,1,0,0,0,0,1
-1.72,40.91,90.04,1,1,0,0,0,0,1
-1.96,40.65,89.83,1,1,0,0,0,0,1
-1.84,40.61,89.49,1,1,0,0,0,0,1
-1.59,40.4,89.78,1,1,0,0,0,0,1
-1.33,40.45,89.95,1,0,0,0,0,0,1
-1.32,40.34,89.98,1,1,0,0,0,0,1
-1.31,40.09,90.36,1,1,0,0,0,0,1
-1.36,39.84,89.72,1,1,0,0,0,0,1
0.06,38.46,90.03,0,1,0,0,0,0,1
-0.22,38.48,89.65,0,1,0,0,0,0,1
-0.03,38.89,89.55,0,1,0,0,0,0,1
-0.19,39.44,89.11,0,1,0,0,0,0,1
-0.48,39.82,88.67,0,1,0,0,0,0,1
-0.68,39.88,88.55,0,1,0,0,0,0,1
-0.45,39.86,88.86,0,1,0,0,0,0,1
0.02,39.88,88.72,0,1,0,0,0,0,1
0.13,39.89,89.25,0,1,0,0,0,0,1
-0.1,39.89,89.59,0,1,0,0,0,0,1
-0.34,40.1,88.95,0,1,0,0,0,0,1
-0.68,39.39,92.63,0,0,0,0,0,0,1
-0.48,38.61,96.81,0,1,0,0,0,0,1
-0.35,38.38,97.01,0,1,0,0,0,0,1
-0.23,38.54,96.51,0,1,0,0,0,0,1
0.26,38.82,92.15,0,0,0,0,0,0,1
0.39,38.57,91.92,0,0,0,0,0,1,0
0.04,38.79,91.43,0,0,0,0,0,1,0
0.2,38.64,91.72,0,0,0,0,0,1,0
0.76,38.35,93.04,0,0,0,0,0,1,0
1.19,37.59,92.8,0,0,0,0,0,1,0
1.58,36.93,93.34,0,0,0,0,0,1,0
1.45,36.55,91.91,0,0,0,0,0,1,0
1.34,36.45,92.75,0,0,0,0,0,1,0
1.29,36.25,92.61,0,0,0,0,0,1,0
1.31,36.38,91.22,0,0,0,0,0,1,0
1.16,36.42,91.1,0,0,0,0,0,1,0
1.23,36.3,90.96,0,1,0,0,0,1,0
1.39,36.12,91.3,0,1,0,0,0,1,0
1.44,36.0,91.89,0,1,0,0,0,1,0
1.27,36.01,91.64,0,1,0,0,0,1,0
1.12,36.11,92.55,0,0,0,0,0,1,0
1.27,36.53,93.79,0,0,0,0,0,1,0
1.74,37.95,93.39,0,1,0,0,0,1,0
1.58,37.7,91.23,0,0,0,0,0,1,0
1.13,36.07,90.95,0,0,0,0,0,1,0
0.77,34.23,91.29,0,0,0,0,0,1,0
0.94,34.0,90.55,0,0,0,0,0,1,0
1.63,34.9,90.46,0,0,0,0,0,1,0
1.56,35.7,89.87,0,1,0,0,0,1,0
1.46,32.69,88.43,0,1,0,0,0,1,0
0.25,28.95,86.97,0,1,0,0,0,1,0
-0.76,26.07,87.07,0,1,0,0,0,1,0
-1.15,24.06,84.55,0,1,0,0,0,1,0
-1.57,21.66,84.97,0,1,0,0,0,1,0
-1.25,19.21,84.32,0,1,0,0,0,1,0
-0.78,17.76,83.44,0,1,0,0,0,1,0
-0.72,16.12,83.55,0,1,0,0,0,1,0
0.25,14.63,82.29,0,1,0,0,0,1,0
1.3,12.85,82.83,0,1,0,0,0,0,1
2.56,11.25,81.0,0,1,0,0,0,0,1
2.84,10.03,80.34,0,1,0,0,0,0,1
3.8,6.56,13.45,0,1,0,0,0,0,1
3.8,6.53,11.04,0,1,0,0,0,0,1
5.14,6.24,9.3,0,1,0,0,0,0,1
6.55,5.67,7.4,0,1,0,0,0,0,1
6.53,5.02,5.39,0,1,0,0,0,0,1
5.73,4.79,3.49,0,1,0,0,0,0,1
5.76,5.03,1.41,0,1,0,0,0,0,1
7.69,5.62,0.64,0,1,0,0,0,0,1
9.65,6.02,0.55,0,1,0,0,0,0,1
10.5,6.51,0.13,0,1,0,0,0,0,1
10.61,7.19,-0.75,0,1,0,0,0,0,1
10.26,7.67,-2.15,0,1,0,0,0,0,1
9.68,7.89,-4.23,0,1,0,0,0,0,1
8.2,7.53,-5.69,0,1,0,0,0,0,1
6.65,7.07,-8.06,0,1,0,0,0,0,1
5.44,6.29,-9.75,0,1,0,0,0,0,1
4.79,5.23,-10.93,0,1,0,0,0,0,1
4.89,4.53,-11.36,0,1,0,0,0,0,1
6.53,4.84,-11.89,0,1,0,0,0,0,1
7.63,5.32,-11.87,0,1,0,0,0,0,1
7.38,5.25,-11.57,0,1,0,0,0,0,1
6.65,5.32,-11.45,0,1,0,0,0,0,1
6.08,5.65,-12.06,0,1,0,0,0,0,1
6.61,6.15,-12.41,0,1,0,0,0,0,1
7.56,6.28,-11.74,0,1,0,0,0,0,1
7.87,6.43,-12.11,0,1,0,0,0,0,1
8.84,6.39,-11.72,0,1,0,0,0,0,1
9.16,6.09,-11.3,0,1,0,0,0,0,1
8.82,5.44,-11.61,0,1,0,0,0,0,1
8.39,4.73,-11.72,0,1,0,0,0,0,1
7.65,4.21,-11.12,0,1,1,0,0,0,0
7.02,3.85,-10.95,0,1,1,0,0,0,0
6.51,3.99,-10.47,0,1,1,0,0,0,0
5.97,4.24,-10.57,0,1,1,0,0,0,0
6.36,4.34,-10.49,0,1,1,0,0,0,0
6.79,4.5,-10.04,0,1,1,0,0,0,0
7.24,4.59,-9.31,0,1,1,0,0,0,0
7.53,4.86,-9.1,0,1,1,0,0,0,0
8.04,5.17,-8.36,0,1,1,0,0,0,0
8.6,5.3,-8.09,0,1,1,0,0,0,0
9.24,5.36,-7.52,0,1,1,0,0,0,0
9.76,5.83,-7.3,0,1,1,0,0,0,0
9.72,6.24,-7.86,0,1,1,0,0,0,0
9.71,6.39,-7.9,0,1,1,0,0,0,0
9.55,6.38,-8.27,0,1,1,0,0,0,0
9.92,6.19,-9.8,0,0,1,0,0,0,0
9.92,5.57,-10.34,0,0,1,0,0,0,0
9.27,4.68,-10.54,0,1,1,0,0,0,0
8.51,3.94,-10.01,0,1,1,0,0,0,0
8.51,3.8,-10.45,0,1,1,0,0,0,0
8.12,4.04,-10.46,0,1,1,0,0,0,0
7.54,4.26,-10.62,0,0,1,0,0,0,0
6.9,4.33,-10.49,0,1,1,0,0,0,0
6.41,4.52,-12.83,0,0,1,0,0,0,0
6.59,4.67,-13.98,0,1,1,0,0,0,0
7.68,4.55,-12.15,0,0,1,0,0,0,0
8.46,4.19,-12.05,0,0,1,0,0,0,0
9.09,3.65,-10.9,0,0,1,0,0,0,0
8.87,3.36,-10.94,0,0,1,0,0,0,0
8.27,3.23,-10.98,0,1,1,0,0,0,0
7.6,3.35,-10.91,0,1,1,0,0,0,0
7.16,3.55,-11.57,0,0,1,0,0,0,0
7.13,3.67,-12.35,0,0,1,0,0,0,0
7.3,3.56,-11.88,0,0,1,0,0,0,0
7.45,3.44,-11.29,0,0,1,0,0,0,0
7.71,3.3,-11.32,0,0,1,0,0,0,0
8.41,3.25,-10.51,0,0,1,0,0,0,0
8.68,3.25,-10.65,0,0,1,0,0,0,0
8.76,3.28,-9.9,0,0,1,0,0,0,0
8.32,3.55,-10.63,0,0,1,0,0,0,0
7.85,3.8,-10.55,0,0,1,0,0,0,0
7.55,4.02,-9.6,0,0,1,0,0,0,0
7.45,4.11,-9.58,0,1,1,0,0,0,0
7.46,4.04,-10.81,0,0,1,0,0,0,0
7.56,3.88,-10.26,0,0,1,0,0,0,0
7.76,3.8,-9.93,0,0,1,0,0,0,0
7.89,3.7,-9.47,0,0,1,0,0,0,0
7.94,3.63,-9.71,0,0,1,0,0,0,0
7.85,3.55,-10.1,0,0,1,0,0,0,0
7.85,3.5,-10.57,0,0,1,0,0,0,0
7.86,3.47,-10.2,0,0,1,0,0,0,0
7.83,3.6,-9.92,0,0,1,0,0,0,0
7.51,3.67,-11.35,0,0,1,0,0,0,0
7.5,3.68,-10.84,0,0,1,0,0,0,0
7.53,3.7,-10.66,0,0,1,0,0,0,0
7.5,3.72,-11.4,0,0,1,0,0,0,0
7.23,3.77,-11.03,0,0,1,0,0,0,0
7.15,3.89,-10.6,0,0,1,0,0,0,0
7.12,3.93,-11.03,0,0,1,0,0,0,0
7.21,3.76,-10.28,0,0,1,0,0,0,0
6.88,3.62,-10.54,0,0,1,0,0,0,0
6.72,3.58,-8.86,0,0,1,0,0,0,0
7.2,3.63,-10.13,0,0,1,0,0,0,0
7.3,3.82,-11.07,0,1,1,0,0,0,0
7.1,4.06,-10.75,0,0,1,0,0,0,0
6.98,4.24,-11.02,0,0,1,0,0,0,0
6.75,4.21,-10.41,0,0,1,0,0,0,0
6.62,4.14,-11.02,0,0,1,0,0,0,0
6.85,4.17,-10.26,0,0,1,0,0,0,0
7.1,4.12,-10.53,0,0,1,0,0,0,0
7.29,3.65,-10.51,0,0,1,0,0,0,0
6.81,3.12,-11.3,0,0,1,0,0,0,0
6.55,2.78,-11.87,0,0,1,0,0,0,0
6.21,2.68,-12.27,0,0,1,0,0,0,0
6.16,2.66,-11.44,0,0,1,0,0,0,0
5.7,2.64,-11.92,0,0,1,0,0,0,0
5.41,2.44,-12.36,0,0,1,0,0,0,0
4.86,2.41,-12.3,0,0,1,0,0,0,0
4.2,2.62,-11.7,0,0,1,0,0,0,0
3.98,3.04,-11.17,0,0,1,0,0,0,0
4.56,3.47,-12.11,0,0,1,0,0,0,0
5.7,3.74,-12.16,0,0,1,0,0,0,0
6.33,3.76,-11.85,0,0,1,0,0,0,0
6.19,3.59,-12.45,0,0,1,0,0,0,0
5.83,3.44,-11.67,0,0,1,0,0,0,0
5.26,3.48,-11.76,0,0,1,0,0,0,0
5.75,3.45,-11.52,0,0,1,0,0,0,0
6.25,3.43,-11.59,0,0,1,0,0,0,0
6.56,3.53,-10.63,0,0,1,0,0,0,0
6.66,3.77,-9.78,0,0,1,0,0,0,0
6.72,4.0,-10.19,0,0,1,0,0,0,0
6.43,4.17,-10.39,0,0,1,0,0,0,0
6.17,4.27,-10.99,0,0,1,0,0,0,0
6.09,4.39,-11.23,0,0,1,0,0,0,0
6.21,4.44,-10.83,0,0,1,0,0,0,0
6.28,4.53,-10.88,0,0,1,0,0,0,0
6.4,4.6,-10.49,0,0,1,0,0,0,0
6.41,4.69,-10.48,0,0,1,0,0,0,0
6.34,4.78,-11.35,0,0,1,0,0,0,0
6.07,4.97,-11.23,0,0,1,0,0,0,0
5.84,5.22,-9.79,0,0,1,0,0,0,0
5.81,5.35,-10.52,0,0,1,0,0,0,0
5.87,5.37,-10.13,0,0,1,0,0,0,0
5.86,5.25,-11.29,0,0,1,0,0,0,0
5.9,5.14,-11.29,0,0,1,0,0,0,0
5.62,5.13,-11.54,0,0,1,0,0,0,0
5.41,5.16,-12.51,0,0,1,0,0,0,0
5.45,5.15,-11.23,0,0,1,0,0,0,0
5.32,5.13,-11.27,0,0,1,0,0,0,0
5.37,4.97,-11.66,0,0,1,0,0,0,0
5.27,4.86,-11.44,0,0,1,0,0,0,0
5.24,4.85,-11.25,0,0,1,0,0,0,0
5.29,4.76,-11.13,0,0,1,0,0,0,0
5.31,4.57,-11.47,0,0,1,0,0,0,0
5.13,4.37,-11.84,0,0,1,0,0,0,0
4.91,4.35,-11.13,0,0,1,0,0,0,0
5.04,4.62,-11.52,0,0,1,0,0,0,0
5.36,4.88,-12.1,0,0,1,0,0,0,0
5.62,4.85,-10.31,0,0,1,0,0,0,0
5.6,4.65,-10.57,0,0,1,0,0,0,0
5.09,4.39,-10.51,0,0,1,0,0,0,0
4.55,4.27,-11.13,0,0,1,0,0,0,0
4.51,4.27,-11.74,0,0,1,0,0,0,0
4.48,4.4,-12.22,0,0,1,0,0,0,0
4.83,4.45,-11.91,0,0,1,0,0,0,0
5.19,4.37,-10.92,0,0,1,0,0,0,0
5.12,4.26,-11.24,0,0,1,0,0,0,0
4.74,4.18,-10.57,0,0,1,0,0,0,0
4.49,4.13,-11.07,0,0,1,0,0,0,0
4.26,4.21,-11.39,0,0,1,0,0,0,0
4.18,4.29,-11.66,0,0,1,0,0,0,0
4.57,4.21,-12.4,0,0,1,0,0,0,0
5.38,4.0,-11.32,0,0,1,0,0,0,0
5.24,3.98,-10.89,0,0,1,0,0,0,0
4.59,3.86,-11.59,0,0,1,0,0,0,0
4.06,3.75,-12.06,0,0,1,0,0,0,0
4.06,3.68,-11.4,0,0,1,0,0,0,0
4.22,3.75,-11.24,0,0,1,0,0,0,0
4.49,3.91,-11.66,0,0,1,0,0,0,0
4.56,4.12,-12.26,0,0,1,0,0,0,0
4.67,4.17,-11.09,0,0,1,0,0,0,0
4.48,4.13,-11.06,0,0,1,0,0,0,0
4.24,4.04,-10.48,0,0,1,0,0,0,0
4.26,3.99,-10.65,0,0,1,0,0,0,0
4.45,4.07,-11.83,0,0,1,0,0,0,0
4.54,4.12,-11.41,0,0,1,0,0,0,0
4.54,4.16,-12.06,0,0,1,0,0,0,0
4.67,4.25,-12.17,0,0,1,0,0,0,0
4.61,4.36,-11.35,0,0,1,0,0,0,0
4.64,4.5,-11.87,0,0,1,0,0,0,0
4.37,4.66,-12.62,0,0,1,0,0,0,0
4.47,4.71,-11.85,0,0,1,0,0,0,0
4.38,4.79,-11.35,0,0,1,0,0,0,0
4.66,4.82,-11.41,0,0,1,0,0,0,0
4.54,4.86,-11.77,0,0,1,0,0,0,0
4.37,5.0,-11.41,0,0,1,0,0,0,0
4.42,5.09,-11.7,0,0,1,0,0,0,0
4.46,5.2,-11.42,0,0,1,0,0,0,0
4.37,5.27,-12.42,0,0,1,0,0,0,0
4.06,5.25,-12.04,0,0,1,0,0,0,0
3.93,5.23,-11.5,0,0,1,0,0,0,0
4.02,5.28,-11.2,0,0,1,0,0,0,0
4.08,5.3,-10.62,0,0,1,0,0,0,0
4.12,5.24,-10.9,0,0,1,0,0,0,0
4.28,5.16,-10.54,0,0,1,0,0,0,0
4.38,5.09,-10.69,0,0,1,0,0,0,0
4.32,5.14,-11.17,0,0,1,0,0,0,0
5.07,4.79,-11.13,0,0,1,0,0,0,0
3.82,4.62,-12.38,0,0,1,0,0,0,0
3.03,4.87,-12.08,0,0,1,0,0,0,0
2.31,5.27,-12.18,0,0,1,0,0,0,0
3.47,5.58,-12.43,0,0,1,0,0,0,0
